		t_M	beta		<N vort>		<N vort> err:
		1		2					3					4
       0	0.227082	0.4172402343750000	0.0007066186675584
       1	0.230687	0.4163125000000000	0.0008967303575140
       2	0.234408	0.4142675781250000	0.0006597058313834
       3	0.238250	0.4119492187500000	0.0007847623553726
       4	0.242221	0.4106914062500000	0.0006052936397882
       5	0.246327	0.4067246093750000	0.0008195253654194
       6	0.250574	0.4063613281250000	0.0006985084360227
       7	0.254970	0.4049824218750000	0.0006355217535997
       8	0.259523	0.4011640625000000	0.0006171484622897
       9	0.264241	0.4004882812500000	0.0006861910245501
      10	0.269135	0.3977812500000000	0.0009009217299563
      11	0.274213	0.3954472656250000	0.0007050667347637
      12	0.279486	0.3919941406250000	0.0008107281720992
      13	0.284966	0.3896894531250000	0.0008263429410274
      14	0.290666	0.3870527343750000	0.0006558636362162
      15	0.296598	0.3827265625000000	0.0007865649798437
      16	0.302777	0.3798515625000000	0.0007451874101968
      17	0.309219	0.3772792968750000	0.0006869617161851
      18	0.315941	0.3734355468750000	0.0007392844615908
      19	0.322962	0.3688144531250000	0.0008762742709337
      20	0.330302	0.3650742187500000	0.0008780258748662
      21	0.337983	0.3600449218750000	0.0004596435461221
      22	0.346030	0.3561367187500000	0.0008664894097768
      23	0.354470	0.3509492187500000	0.0008292273842811
      24	0.363332	0.3444179687500000	0.0007435437098158
      25	0.372648	0.3370996093750000	0.0006510607693196
      26	0.382455	0.3316582031250000	0.0009248411864341
      27	0.392791	0.3230000000000000	0.0010925363332134
      28	0.403702	0.3165585937500000	0.0009365182119301
      29	0.415237	0.3069277343750000	0.0009639992666914
      30	0.427449	0.2971894531250000	0.0009930251972586
      31	0.440402	0.2861875000000000	0.0008005500508670
      32	0.454165	0.2734335937500000	0.0009200284842614
      33	0.468815	0.2595156250000000	0.0009389825175020
      34	0.484443	0.2425058593750000	0.0012078007276004
      35	0.501148	0.2237050781250000	0.0011662153456192
      36	0.519046	0.2047539062500000	0.0010868559899530
      37	0.538270	0.1812480468750000	0.0015482607631683
      38	0.558972	0.1551914062500000	0.0016263992524664
      39	0.581331	0.1269804687500000	0.0016437550909373
      40	0.605553	0.1020449218750000	0.0015011797498578
      41	0.631882	0.0771308593750000	0.0016039387733799
      42	0.660604	0.0558789062500000	0.0013153424758568
      43	0.692061	0.0391875000000000	0.0011316158890968
      44	0.726664	0.0257460937500000	0.0009075132451606
      45	0.764909	0.0163710937500000	0.0008123037742237
      46	0.807404	0.0100000000000000	0.0006381669688084
      47	0.854899	0.0060058593750000	0.0005174850183137
      48	0.908330	0.0036210937500000	0.0003708729433110
      49	0.968885	0.0022734375000000	0.0003180353710274
      50	1.038091	0.0015312500000000	0.0002714270546029
      51	1.117945	0.0010000000000000	0.0002374963480069
      52	1.211107	0.0006601562500000	0.0001834799829482
      53	1.321207	0.0004375000000000	0.0001375123816943
      54	1.453328	0.0002851562500000	0.0001028862679786
      55	1.614809	0.0002050781250000	0.0000834375365754
      56	1.816660	0.0001464843750000	0.0000619498686258
      57	2.076183	0.0000781250000000	0.0000391651611494
      58	2.422213	0.0000507812500000	0.0000280684052294
      59	2.906656	0.0000097656250000	0.0000097656250000
      60	3.633320	0.0000058593750000	0.0000058593750000
      61	4.844427	0.0000000000000000	0.0000000000000000
      62	7.266640	0.0000000000000000	0.0000000000000000
      63	14.533280	0.0000000000000000	0.0000000000000000
