		t_M	beta		<N vort>		<N vort> err:
		1		2					3					4
       0	0.227082	0.4169765625000000	0.0008244793528208
       1	0.230687	0.4166035156250000	0.0005504499794067
       2	0.234408	0.4146113281250000	0.0007062275926067
       3	0.238250	0.4127402343750000	0.0006540906366832
       4	0.242221	0.4099140625000000	0.0008796054419169
       5	0.246327	0.4099707031250000	0.0004796806273482
       6	0.250574	0.4077929687500000	0.0006558148081215
       7	0.254970	0.4048925781250000	0.0006992071207409
       8	0.259523	0.4024042968750000	0.0006478741992395
       9	0.264241	0.4004218750000000	0.0007688969926594
      10	0.269135	0.3966503906250000	0.0006787680645567
      11	0.274213	0.3967675781250000	0.0008550648633141
      12	0.279486	0.3935156250000000	0.0007317863196448
      13	0.284966	0.3904550781250000	0.0008183534868994
      14	0.290666	0.3881250000000000	0.0009414535947093
      15	0.296598	0.3856738281250000	0.0006671204444744
      16	0.302777	0.3826035156250000	0.0005257405500470
      17	0.309219	0.3778632812500000	0.0006242806561424
      18	0.315941	0.3745605468750000	0.0009299996150328
      19	0.322962	0.3710781250000000	0.0007103487205523
      20	0.330302	0.3685507812500000	0.0008493022310442
      21	0.337983	0.3637207031250000	0.0008086969119213
      22	0.346030	0.3591386718750000	0.0008714779980275
      23	0.354470	0.3532402343750000	0.0008021789340837
      24	0.363332	0.3483691406250000	0.0008487724155641
      25	0.372648	0.3424902343750000	0.0007429925245847
      26	0.382455	0.3358613281250000	0.0007479674252676
      27	0.392791	0.3286894531250000	0.0006018699751948
      28	0.403702	0.3218203125000000	0.0007640552264615
      29	0.415237	0.3140527343750000	0.0008682299986339
      30	0.427449	0.3049296875000000	0.0006166407471623
      31	0.440402	0.2957265625000000	0.0009268705942464
      32	0.454165	0.2868652343750000	0.0008955405732382
      33	0.468815	0.2766367187500000	0.0010204406485626
      34	0.484443	0.2634492187500000	0.0011239304840546
      35	0.501148	0.2511640625000000	0.0010852273094227
      36	0.519046	0.2362714843750000	0.0011973098952385
      37	0.538270	0.2207968750000000	0.0012021026126348
      38	0.558972	0.2032519531250000	0.0011778796102189
      39	0.581331	0.1848750000000000	0.0014829530282184
      40	0.605553	0.1641582031250000	0.0012892882421707
      41	0.631882	0.1434335937500000	0.0011503188051424
      42	0.660604	0.1225117187500000	0.0012328180892784
      43	0.692061	0.1039863281250000	0.0014610009215890
      44	0.726664	0.0860214843750000	0.0012265784594744
      45	0.764909	0.0684609375000000	0.0010557963530160
      46	0.807404	0.0539101562500000	0.0008935386500484
      47	0.854899	0.0418730468750000	0.0007696166912142
      48	0.908330	0.0322949218750000	0.0006696257089508
      49	0.968885	0.0248203125000000	0.0006700784483574
      50	1.038091	0.0189375000000000	0.0005845007055023
      51	1.117945	0.0147695312500000	0.0004787591267531
      52	1.211107	0.0113925781250000	0.0004241027904268
      53	1.321207	0.0089863281250000	0.0003932117783186
      54	1.453328	0.0071816406250000	0.0003808952201418
      55	1.614809	0.0059121093750000	0.0003581065262835
      56	1.816660	0.0046972656250000	0.0002928779327440
      57	2.076183	0.0038789062500000	0.0002702186600311
      58	2.422213	0.0031972656250000	0.0002438345120392
      59	2.906656	0.0026699218750000	0.0002129434311018
      60	3.633320	0.0022714843750000	0.0001774811581847
      61	4.844427	0.0018671875000000	0.0001662506801529
      62	7.266640	0.0016289062500000	0.0001439187323148
      63	14.533280	0.0013652343750000	0.0001216751416185
