                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
   -1121.2986173223650894      -11.0770750353364740      419.6716023066792900        0.0000000000000000          0          2          0          2          2          0          0        0.0000000000000000 2684.4112314341277852 2671.4363956444940413 2542.2494049682154582 2744.0866367624148552 2668.8611314117888469 2799.0884506580941888 2848.3030631146111773 2792.6260260840099363
   -1125.6870654701717740      181.5992857049569977      372.7232242123703827        0.0000000000000000          0          0          0          0          0          0          0        0.0000000000000000 2579.8379611236987330 2696.0269552058862246 2703.6408328482461911 2477.4977456229544259 2542.0443520442358931 2744.1027460012246593 2800.5821962129425629 2489.0337989729432593
   -1047.6123795846208395      182.0342977839209766      343.6401217156820280        0.0000000000000000          0          9          9          2          5          0          0        0.0000000000000000 2753.7340194463918124 2417.8394242818017119 2846.8285470554442327 2531.9353894430701075 1885.6187034676597705 2278.2871314861590690 2324.6606431115733358 2408.1627029915321145
   -1100.5468848168768545      -29.2213023151645963      409.9247959253420959        0.0000000000000000          0         11          4          8          9          0          0        0.0000000000000000 2528.7307113099241178 2666.4992195023492059 2520.2225504499865565 2434.7086035122129033 2664.1527547238756597 2626.9024777423505839 2665.1165308903405275 2554.0743973336780073
   -1105.4131552609808296       56.8830364548358105      400.2449453406238717        0.0000000000000000          0          7          6          4          4          0          0        0.0000000000000000 2207.2054378371321945 2530.0840383225654477 2357.0895290810185543 2314.7884892376368953 2615.4373910080048518 2433.8330984836238713 2384.5799236582652156 2129.9637924025928442
   -1096.5447861604407080      -24.5160434582993112      407.5985678246214547        0.0000000000000000          0          3          0          1          2          0          0        0.0000000000000000 2381.0496376754485937 2426.3976165664498694 2630.3020308919717536 2377.5150236378008231 2419.7622092594865535 2758.0294269540459027 2450.5357781655266081 2229.7020946479242411
   -1123.7398251932970652       59.4530661090708037      413.6520325176712163        0.0000000000000000          0          4          4          2          2          0          0        0.0000000000000000 2890.8456762112236902 2893.0696748105401639 2820.9187598098446870 3066.4266449105734864 2546.2272241949185627 2726.2630377310410950 2758.0449347670059979 2766.9931095930455740
   -1091.4508011048264962       82.3576474384485238      392.5363998808591646        0.0000000000000000          0          3          2          1          2          0          0        0.0000000000000000 3032.6529187597002419 2745.1373282160407143 2782.1703015102384597 2624.9183047132278261 2420.6644256775166468 2740.8769413099962549 2790.1712946746811213 2728.3457376607170772
   -1110.0296419048031566     -181.6200951064434150      371.0405171569132108        0.0000000000000000          0          7          4          3          6          0          0        0.0000000000000000 2655.2880551349689995 2856.5901366661455540 2503.6479370366687363 2295.2378924488903067 2487.7615745960292770 2366.6768048759367957 2593.8980535298278483 2733.0638055896279184
   -1130.1091673413855005     -290.0909934456758492      302.7427822009024680        0.0000000000000000          0          4          4          0          4          0          0        0.0000000000000000 2793.3402515012267031 2770.5980828243273208 2605.6856023803470634 2680.1270950011612513 2586.5644631553805084 2948.7402182305522729 2681.2645243203073733 2712.2261455713214673
   -1069.1683472834515669     -169.7074050168084796      376.5627832799268617        0.0000000000000000          0          7          4          2          4          0          0        0.0000000000000000 2987.6399615486411676 2931.4518686810811232 2780.1502164439630178 2728.2762095530497390 2816.1008344131732883 2699.3984202266865395 2652.1929842920508236 2923.2258948315416092
   -1122.5174280989081126        1.6824886114203457      413.9853982626511879        0.0000000000000000          0          3          2          2          2          0          0        0.0000000000000000 2644.8374275728647262 2752.0977614192875080 2468.8156181535523501 2728.0312704506991395 2682.9912586750588162 2624.1678283257410840 2627.3733075210857351 2666.7116784532722704
   -1115.0538284503197701      125.3892256695662013      393.1497743300574257        0.0000000000000000          0          0          0          0          0          0          0        0.0000000000000000 2829.2683262112141165 2936.9106444723606728 2368.9771893164179346 2597.4366717328416598 2858.3602323204595450 2544.9023021773609798 2795.9252085660064040 2802.8400398332260011
