                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -349.1864216013983651      -50.1938541681868458      -57.6259581798539244        0.0000000000000000          0        171        106        115        120          0          0        0.0000000000000000 435.5105063821895328 25.1609164354357411 -2.2850267133436262 13.6956708587495655 212.8382545373879395 -161.4803174451602672 -57.2162008580293175 181.4194898069892758
    -426.7352865160863757       -5.1831060579600639      125.0291406983044311        0.0000000000000000          0        151         90        103        103          0          0        0.0000000000000000 603.6229958141285579 346.0334920893191679 154.3582343972084914 8.0325765899350756 128.6029225576869806 286.9354193163842410 866.7639006568972491 398.7540865015783993
    -461.7492293038179128      -52.7363532251464875       98.3949319069208315        0.0000000000000000          0        136         88         96         86          0          0        0.0000000000000000 832.8006047170079000 617.0800620802035610 581.3275863627238778 -25.5281481389882465 -294.1501653705897752 109.3404817346055182 433.3631735026008300 903.8916468830359463
    -355.2093785570498312        6.0863556612458991       49.8016481742232742        0.0000000000000000          0        171        110        128        102          0          0        0.0000000000000000 27.6930007001799758 34.7159639531437350 47.2010096916519188 -.0732534346954701 -1.5859026661174420 8.6337951550327272 42.8802064026983487 46.7590432238905080
    -360.2428622303903012       55.5328764097316423      -28.8069761664714825        0.0000000000000000          0        172        108        127        108          0          0        0.0000000000000000 94.7696766345019768 34.1837440765130580 42.1899755526841815 74.3345208113243530 75.4393407684348034 -62.7396193848625643 58.0622410645002134 250.1327703237928404
    -302.6928550836120735       42.9985886885509956      102.3006289035103293        0.0000000000000000          0        184        122        137        107          0          0        0.0000000000000000 114.2135664923339675 104.9344161357067122 263.9419149371533422 178.0212764462580424 90.9419304890392937 62.6846193128344069 116.5510083907985575 181.5768065691656830
    -481.0426477048608263       -0.9978910808058737       95.9633701100506755        0.0000000000000000          0        126         71         84         95          0          0        0.0000000000000000 291.3982583090164553 284.8520919150111581 311.2824313820183306 416.0928953093296059 190.5177821659127346 -320.7913797097235715 -318.6405977355551613 -1.6526391353735335
    -308.2813275132094191      -11.8969117612327011      -55.4578187473975319        0.0000000000000000          0        186        106        145        120          0          0        0.0000000000000000 226.6180892715182438 -193.6003026178009350 83.3784756074466884 -141.9966212210276240 -75.0928700480578613 55.7364968617959633 86.8838188038844947 122.2426573264761771
    -347.8192527754409298       -4.3331720309707329       -2.3663571704364741        0.0000000000000000          0        183        120        131        114          0          0        0.0000000000000000 128.0169724861374903 76.1958899069820603 96.3044423274224641 -69.4524864733559752 36.9563443470749959 -133.1721968074109270 -20.0417038369983231 -91.4941756816757845
    -318.8341729204223611       55.4739411268238811       -4.5237453531199989        0.0000000000000000          0        187        109        138        124          0          0        0.0000000000000000 193.9165638191241783 182.1249950581270980 150.7861656245432584 83.9478635459853564 65.2061119703458303 -56.9882556463154017 55.8694727224676058 99.4686351764621435
    -438.2603941402671239       29.2633135671146789      113.8671558564110597        0.0000000000000000          0        151         96        103        102          0          0        0.0000000000000000 29.2605221391822745 -29.8200648216202850 11.9012001230156805 37.5657318008192860 48.5985233478194374 63.6185681466887587 -32.7475457630045099 26.2013278805770184
    -438.5940365511139589       83.3894513336180694      135.3881249035598557        0.0000000000000000          0        145        102         92         92          0          0        0.0000000000000000 54.4262405663169133 123.4897757975696351 246.6595168147667039 110.4394104282282001 181.1013766511420329 99.5289495318925077 131.8733410770097123 225.5392490594354626
    -433.5314467551764892       -9.0772691273570683      -53.4999452834475449        0.0000000000000000          0        153        102         98        104          0          0        0.0000000000000000 508.8153930608362998 299.6671389096226790 58.9516348429755368 -96.0216441535187357 43.6165592478699438 159.7700917682903423 -28.5967858381506659 269.4363689966642710
    -352.8229148147008800      -42.4954265350300844        5.8485698912971111        0.0000000000000000          0        174        119        106        122          0          0        0.0000000000000000 532.1568600060403469 380.2842649532031487 321.5137395487043932 157.7387720972116085 -273.5252094388530963 -549.8806217143986714 -339.5796750848549550 -181.3299549389168135
    -477.4279496382817456      100.7385133232701548      159.6533757708481289        0.0000000000000000          0        122         85         81         76          0          0        0.0000000000000000 582.8606946369001207 598.4128897716293523 479.9490791488983064 733.8458189558980393 896.6028082338789318 743.4945621618762743 546.5269410886887727 -59.7437542842756315
