                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -308.5513112919479681      -38.4784915304936632       22.7656989636010394        0.0000000000000000          0        193        134        127        124          0          0        0.0000000000000000 17.0860546514752834 71.3024107228729918 56.6959481811976289 29.3411505868969122 54.8947036074547725 -2.3983110465225459 -21.9800961025642252 -21.2044474305387958
    -298.4330797442999597       10.3040823941454676      -74.8916281224372966        0.0000000000000000          0        181        125        121        111          0          0        0.0000000000000000 843.0997429558512977 483.7222062291323255 -2.7727554778689996 -292.6142089258965484 -131.3246560208584413 -118.8983643429244808 60.6239715652895370 -7.7561566154563195
    -326.1178206992544801      -37.9767963818737044      -31.2792415192449624        0.0000000000000000          0        163        107        118         99          0          0        0.0000000000000000 215.2960278436475221 188.4292822813070529 105.8928609219002368 230.3579614932116897 60.5289400915421894 -17.9675458950028428 -159.7980514611321041 77.0982658017847768
    -279.3020259490509716       -8.0641143758932810        8.6082744754253362        0.0000000000000000          0        196        126        130        135          0          0        0.0000000000000000 7.0055791157434992 -30.1080609921110245 5.9553392102236486 26.2696351283562386 19.6056659333756684 3.6884729548298552 -14.1848388568678452 -7.7487581826303931
    -282.1857146655328279       65.4512681166224155      -32.1251119525171234        0.0000000000000000          0        193        129        142        113          0          0        0.0000000000000000 351.9731530866055209 136.6589328416270348 11.3809628937468617 181.4461108756346448 51.7698767425341515 354.8585889742465724 65.9682648224908945 209.2937853708336320
    -260.6944029582146527       -4.0245403144431151       44.4772661460944434        0.0000000000000000          0        202        144        137        122          0          0        0.0000000000000000 236.6699004994850384 239.3083770040786646 138.0644617600046899 -25.8012122367235008 -90.8277193716273388 65.5513728249429874 5.8312422117915172 117.0635751443862347
    -274.4543654634045424        4.0850603279140190      -17.9970684558248024        0.0000000000000000          0        177        116        109        128          0          0        0.0000000000000000 48.9558786975607632 64.0731904913635475 1.0874126455812476 42.2251453676007742 15.9294482693977972 -72.8891483053087512 -73.5722223708483796 96.2743853623101558
    -334.0042802060763734      -86.7425346999627322      -22.0326840248391562        0.0000000000000000          0        158         93        110        110          0          0        0.0000000000000000 352.8469042559384548 486.0810369274739742 287.5079729260556860 306.7516782271576403 -87.1504648004176943 -152.4678551222021952 187.9793618722951862 286.9950768639480998
    -266.1879341493120137       34.8224288634624841       19.7024912571117703        0.0000000000000000          0        202        124        155        121          0          0        0.0000000000000000 31.8963011705115278 -15.5897082164111929 14.1476715864248526 12.7823041432592852 -92.2996601981008098 -76.6581998566468457 1.0979806305640478 6.8124462005609843
    -331.8897407443362795       39.0699415830871430       44.6253688901586898        0.0000000000000000          0        165        114        116        100          0          0        0.0000000000000000 398.3007928811245506 -83.2570062426420634 -133.5720412081797122 76.3805640485881838 -3.9580120875393234 379.8180357979327937 144.8429178873350338 303.8041615649144092
    -261.6629811057692336       47.3517353822539846       47.7996029521551478        0.0000000000000000          0        186        108        134        130          0          0        0.0000000000000000 48.2563663026951559 64.3258675912907023 45.9854951814061508 123.5722124505235229 28.3923944011706020 -36.1222213942062282 59.8866322976183127 133.0070856548909717
    -286.5194875723954624      -36.4517291706127864      -43.6078574965785108        0.0000000000000000          0        185        128        112        130          0          0        0.0000000000000000 33.8322150100650063 78.8758492730856915 30.4573121280887023 -38.3648825671196434 .0420614772315897 80.3051610761661152 -15.3409838625133084 -55.9239187564229780
    -260.8427310416985279      -31.1523169546315231       19.6911092447427833        0.0000000000000000          0        192        130        133        120          0          0        0.0000000000000000 20.3197830116559928 -22.4493694617877466 -65.1842758407800318 -55.3111567912657094 -8.1853869716921519 6.1093341971235446 20.9211377741506617 -58.8682316517163855
    -316.1349403911794980       25.8636489609884386      -43.3813082755189185        0.0000000000000000          0        172        124        110        109          0          0        0.0000000000000000 167.6994052399499822 -46.6667670617361807 -53.9743068727301392 -151.9496633567768242 -115.0826197173499708 138.7338205188262350 -126.2308678184066935 11.2907749524469576
    -262.6808221569753528      -22.5911443589160044      -24.9616012874876247        0.0000000000000000          0        204        126        144        136          0          0        0.0000000000000000 153.5243910544879782 -160.3186175986510307 48.7112900992456801 31.8297133456954313 -5.9672459152619695 127.6155097536825735 42.4475231912885036 157.3205468695168463
    -327.6408788354170838      -35.0721604679091570       95.6958677666019071        0.0000000000000000          0        169        108        107        122          0          0        0.0000000000000000 1.4446819003428051 -4.8255205783889208 -33.4922731633217481 -6.8938318306999733 -8.3117633766231531 2.7775203464344353 -10.9035277879575894 3.7690921528102597
    -249.2247996040446765       13.5274563647041219       80.6834725207235550        0.0000000000000000          0        192        142        134        108          0          0        0.0000000000000000 10.4343691828015963 -2.4346998777055582 -39.0663435875709766 -9.7088090249768051 -17.3376170690502924 -34.1636359872601716 -.4836286091725803 -11.5828610803093941
