                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
     -97.0960477352359703     -340.3136790148313366        0.0000000000000000        342          2          2          0          2          0          0        0.0000000000000000 2473.1782333684805053 2427.8882316164804251 2145.7453026213538578 2321.3360576574655170 2013.0466437249165210 1695.7218990133637817 2204.7404195939043348 2012.3626061374095570
    -324.7429304539003283     -100.2082137227870220        0.0000000000000000         68         10          6          8          6          0          0        0.0000000000000000 2342.2730056201044135 2018.1690095108124297 1821.6010003671085542 2204.3583004775641712 1867.2274467931608797 2167.4868806649637918 1882.0630123388427819 2032.7357889809957214
    -312.0359130064151145     -142.7270428368797468        0.0000000000000000        377          9          6          6          6          0          0        0.0000000000000000 1845.5294437170771289 1784.6599651631725010 1810.6047756136713360 1888.9803685372171458 1756.5279878863016165 2058.0626049307284120 1810.0540424342366350 1680.1129219408319386
     220.4204827935125479     -244.8327025874751826        0.0000000000000000        139         10          6          7          6          0          0        0.0000000000000000 1841.9916616676155172 1652.6150396984585313 1820.4487649923808021 1786.7263777674509129 1732.7595959674754340 1670.1892324315065252 1807.1628724419915670 1816.5388242777817140
     196.8716820066687774      262.6337428169989039        0.0000000000000000        115          4          3          0          4          0          0        0.0000000000000000 1693.5556978011877618 1680.7941130533649812 1449.2018708601176513 1587.6482628574078717 1534.0700598671746775 1521.4881179979645367 1813.5212622877384092 1841.4288613108633399
    -333.7985998573765869       70.9395835192743505        0.0000000000000000        326          6          4          2          6          0          0        0.0000000000000000 2059.1171326416879310 1689.5671222147027493 2016.5437617403599688 1860.6215031444571650 1819.1050423201145350 1759.6490264899646263 2019.7008162595097929 1916.8726065669311538
    -106.0825476312606952     -330.5394483852509779        0.0000000000000000        355          6          4          4          4          0          0        0.0000000000000000 2224.8016408636567576 1815.1198752401121510 1739.3383937662663357 2083.3686936521476127 1897.2185908338517493 2029.0827010526620597 2072.7908949157467760 2015.7923279858891874
      60.3008589579341177      325.7355924252053683        0.0000000000000000        281         12         10          6          8          0          0        0.0000000000000000 1834.0320111003941292 1733.8521678877061731 1662.5183247760860468 2001.6811371692615467 1824.1573485839323894 1527.4906210117189858 1617.6511743757598651 1981.6319964000260825
     316.8495937134343308     -100.9732490606785404        0.0000000000000000        336          5          2          4          4          0          0        0.0000000000000000 1932.1402558737947857 1724.9830377788036913 1870.3349486112679187 1905.2406197837531181 1809.9863235787604481 1466.3128480291295546 1761.3022526090512656 1598.1718738738959473
     331.9514066250791871       99.6540761730118732        0.0000000000000000        376          5          2          4          4          0          0        0.0000000000000000 1619.4859799195924097 1821.0061398384052609 1734.1636857062724175 1954.5287979054878633 1740.4232761220578141 1745.8706252413026050 1659.9616486661354884 1592.6223090532103015
     266.0016602018979484     -170.0325649848147407        0.0000000000000000        129         14         10          8         10          0          0        0.0000000000000000 1351.3276244955586662 1200.5479854938685094 1139.0402543342297577 1061.8176610398038520 1114.4446572312629087 1390.6366025534052824 1425.8837244780220317 1579.6048304000109965
     331.2304320501476695     -100.2822813375031785        0.0000000000000000         64          3          2          2          2          0          0        0.0000000000000000 1634.0369082361028177 1874.7029307400991911 1841.8057882358702955 1703.0437711599424802 1746.1157208351155532 1656.5475314837040060 1827.6106225899445690 1705.4541421811891269
     340.3355103962840076      -19.1888570761060606        0.0000000000000000        367          6          0          6          6          0          0        0.0000000000000000 2123.4971730789757203 1593.7740505836368357 1565.8252617429175189 1937.8148882857058197 1710.1874916444678547 2020.4522867355985909 1885.1211044293847863 2112.5037641567587343
     329.5090197205269078      -61.8220014720117916        0.0000000000000000        185          7          2          6          6          0          0        0.0000000000000000 1394.3882893909321865 1611.1307489774194437 1543.0767295751443271 1343.6973530202456004 1547.4044265291388456 1525.9511393446884995 1780.3957005699617184 1678.0787416851187572
     327.7458245813603526      119.0601415506908438        0.0000000000000000        114          2          0          2          2          0          0        0.0000000000000000 2179.0822916887118481 1971.4610964685864474 2169.6153310155168583 1868.7171404449468355 2104.1114392543004215 1908.1868827063092340 1919.9028423401534837 2153.4822999134798920
     330.6975937929440761      -93.4035499025871871        0.0000000000000000        335          2          0          2          2          0          0        0.0000000000000000 1601.9485481496403736 1586.9851632170843914 1815.2269164683925737 1820.7290900116940975 1873.2640241476412939 1800.8006909885482401 1607.7126227544740686 1646.9864090045209650
    -170.1034200949204376      293.2752064758604433        0.0000000000000000        364          0          0          0          0          0          0        0.0000000000000000 1909.1795206675551526 1841.8181280749959114 2062.7295608567146701 2097.4392020657169269 1684.9530597043049056 1640.1859538959236033 1503.4587940533506298 1953.1822562269603623
    -321.7205703391098268      108.4939010289922408        0.0000000000000000        359          2          2          0          2          0          0        0.0000000000000000 2057.1684315454122043 2015.6897759693054013 1933.2232547899311612 1531.7508646910159769 1579.6065898404258405 1842.2294505324705369 1801.0621717367127985 2009.0809484976098247
     299.3879810959960537     -160.3694261065807325        0.0000000000000000        339          4          4          2          2          0          0        0.0000000000000000 1957.3685605068533278 2015.4729664725309703 1610.8868388884366141 1594.2886604253014866 1722.7605609333302255 1496.3225337550006770 1866.4919935912303117 1651.7967188043298847
    -289.7278191731656420      172.8850063478448931        0.0000000000000000        364         10          8          7          4          0          0        0.0000000000000000 2246.5174740321863283 1604.9546814302898383 1950.6266969154307844 1827.7834839053612086 1962.9553326739610384 2099.9856713804615538 2000.8541676586835365 1979.5848865435966673
      -3.4282824956001052     -319.2875597982600198        0.0000000000000000        218         10          8          8          4          0          0        0.0000000000000000 1771.4459556692465867 1590.4489572834120281 1590.2361252095827240 1865.3712403839319904 1549.7931646326483133 1664.3115654716193603 1598.1882889567859820 1486.7363490325185467
    -149.7058463286941503     -295.7043426025035160        0.0000000000000000        122         14         12         10          6          0          0        0.0000000000000000 1770.1215911170259005 1671.8922188615747473 1772.5778420284684671 1918.0181723445020907 2030.0702745278281327 1449.2577471488566516 1722.5543120324580286 1562.4118728170467421
     199.5572504810951386      275.4248978518381250        0.0000000000000000        310          0          0          0          0          0          0        0.0000000000000000 1996.6236293325696352 1822.7308390981252160 1369.1330254660319952 1689.0220890358305041 1660.6792483087608616 1779.5660169640498225 1932.0754513205420153 1899.9414583283642060
    -106.2763650716240846      309.0394493648487924        0.0000000000000000        270         14          8         13          6          0          0        0.0000000000000000 1604.3150562503763013 1851.0885585863920824 1658.5488999418928415 1832.6629521061686319 1613.5155169787969953 1633.2326380436848012 1222.1495021337927938 1556.1727501707525789
    -276.9012187484958076      156.3397461914440782        0.0000000000000000         93          9          3          6          8          0          0        0.0000000000000000 1301.0214459311432620 1284.7071621452953423 1349.4788421413377364 1552.3046239933614743 1307.2952685836216915 1369.1150522325149268 1582.5431580694698823 1619.2072614986857388
    -272.4318878974026461      192.7068066812568077        0.0000000000000000        136          6          4          5          2          0          0        0.0000000000000000 1671.7829526757095664 1847.4809181674222600 1672.2052780292233365 1753.9665833773360646 1601.6480074754563248 1656.0504828351699871 1815.9012358144209429 1619.6166797453729487
       0.2694905140528987     -323.6805857572775267        0.0000000000000000        168          8          6          6          4          0          0        0.0000000000000000 1512.5669522652121941 1794.9518650512591194 1335.1585554929138198 1478.0715008259987826 1074.6717746217593685 1490.0026817918367215 1665.4597371659660894 1823.1564773811373925
      70.5980392515201203     -315.9100977755035728        0.0000000000000000        245          5          2          2          6          0          0        0.0000000000000000 1792.0902348545882887 1865.8580574494940265 1777.0082552913872860 1763.0739926712694796 1783.5947505327183080 1376.3464747943032762 1702.8146709448619731 1641.9487446813941460
    -320.3118542155910404      -67.1604126857140500        0.0000000000000000        193          9          6          6          5          0          0        0.0000000000000000 1414.1458019423414498 1456.2212695188809448 1586.5426534229725348 1678.8397190586124452 1497.3817149503320252 1364.6697149093988628 1609.3670339799816702 1619.6466519654784406
     292.4489036681963512      169.4316367597030535        0.0000000000000000        105          4          2          2          4          0          0        0.0000000000000000 2211.1020061543740667 1671.7554210484870509 1312.0593740980971234 1922.8005422639448625 2150.8617450457841187 1948.2953887600160670 2138.9639364613958605 2056.7518324750330976
     318.2759988008307346      110.5163942393824925        0.0000000000000000        205          4          4          2          2          0          0        0.0000000000000000 2067.8320515708328458 1848.7298942013837859 2069.3090302937976048 1707.4967617547947611 2004.5178334400818585 1967.9372031391671953 1608.6943862980597260 1891.2141023545987082
    -243.5586354967672094      222.0238249428871882        0.0000000000000000        265         12          6          5         12          0          0        0.0000000000000000 1651.6170945893013595 1499.4345268565894003 1555.3694548472112729 1574.8583216628990158 1667.2736944295054400 1552.1104602458058253 1724.0799761618341108 1567.9758048340790992
    -266.3505785290033714     -220.4123685980074470        0.0000000000000000         73          9          6          8          3          0          0        0.0000000000000000 1643.2770535572262816 1936.0537149031933950 1817.1173607215041557 1541.4006186772649016 1629.7105456741269336 1922.0691453186109356 1661.1449816426490997 1736.7313371770387675
     169.8273516262626401     -292.4466040894895968        0.0000000000000000        210          9          6          6          6          0          0        0.0000000000000000 2378.4365551203641189 2252.1424045896892494 2046.3544739805113295 1642.1391598401237388 1473.6437664135194154 1763.6569727828823488 1964.9169346306457555 1843.6255634520236981
     -75.8679778339223816     -348.9917495978922375        0.0000000000000000        163          2          2          2          0          0          0        0.0000000000000000 1941.1866848799322725 1778.2750536178955372 2097.5579379114924450 2167.9997187809713068 1839.6985859672822698 1725.6868202985972403 1845.8089355557729050 2047.6638117917734689
     276.9472735004428046     -180.8843339774774961        0.0000000000000000         87          8          4          6          6          0          0        0.0000000000000000 1951.7652456905580038 1912.3546049385970491 1732.5186876492371084 1940.7714230655888059 1761.3392139583932021 1851.1972239432393508 1653.4418394533806804 1745.3567548287246609
     143.4244648642010702     -297.1203885927639590        0.0000000000000000        201          8          6          4          6          0          0        0.0000000000000000 2089.2412115317879397 1911.6156415627256138 1769.2740054459816292 1759.5422651605990723 1587.5645728372651320 1743.6053379625061552 1955.9006228167781956 1739.2234151737879984
     339.2303266433953013      -94.0584513708835033        0.0000000000000000        186          0          0          0          0          0          0        0.0000000000000000 1995.3079118616437881 1747.6706954984031199 1819.3757809236867615 1784.4029363636016114 2085.9295039810467642 1988.9875108312216980 1976.7157919105820838 2107.2387762338103130
    -187.5012975567587716     -280.9767713153154318        0.0000000000000000        334          5          4          4          1          0          0        0.0000000000000000 2017.4353831386620186 2018.2619066082675090 1953.6740761062151250 1502.8968802317604059 1938.5101814481286056 2006.2833717762266588 2085.7236525158468794 1626.4815886353205769
     308.7941651534476932     -134.3506686958951946        0.0000000000000000         79          7          4          3          6          0          0        0.0000000000000000 1677.7039255583788417 1959.8186521128834556 1572.7369738252227762 1720.2914745625387241 1840.6035099030782476 1492.8355332042674490 1724.6122291168148877 1784.2396460033116909
     193.7349267460424755      287.2337807939134109        0.0000000000000000        229          7          4          6          3          0          0        0.0000000000000000 1953.1171949190907071 1960.9179592632417553 2030.2672112707775796 1693.5522811795324287 1828.5482293985387514 1912.8353491358568590 1969.0828685359272185 1947.8074031528560681
     216.5180446147044506     -233.0376687178448947        0.0000000000000000         99         11          9          4          8          0          0        0.0000000000000000 940.9305715776982879 1200.2859069737239679 1351.5693975869564838 1339.7256197481785875 1372.1881886362107252 1074.0969009392363205 1275.6757028643812646 958.5571664467938717
     349.6474556086926100       38.8495479850678649        0.0000000000000000        217          4          2          4          2          0          0        0.0000000000000000 2078.1151872434193137 2021.1155021942454368 1915.5106634378298622 2003.7231615983005213 1994.0846469782056829 1925.5328745844622063 1842.3483114441755788 2144.4689346990735430
    -292.5016936185509167     -108.7431205797285685        0.0000000000000000        294         15          8         10         12          0          0        0.0000000000000000 1892.8692805023622441 2087.8465829805845715 1863.6709833479922054 1685.4948311345226557 1303.3106101739044789 1532.4652614238193564 1701.0835743169623129 1510.0950142758654238
     267.1232330666323946     -165.3586691811345020        0.0000000000000000        301         23         18         12         15          0          0        0.0000000000000000 1710.8791340940163082 1613.3216014835204533 890.4272564975328805 1259.9249647907572580 1539.7637029859388349 1667.2909033162172818 1842.8445772895347545 1680.6298947402819977
     -69.7959259522375532     -319.1289669864365806        0.0000000000000000        207         17         10         10         13          0          0        0.0000000000000000 2016.4816593596890471 1920.9891842189038016 1731.5354142265218798 1753.5303769646509409 1883.4098055562026275 1771.1983330624429982 1639.4283277489960255 1623.3886338537440679
    -320.6587891561441666      -74.6579170219399373        0.0000000000000000        207         12          8          8          8          0          0        0.0000000000000000 1825.8605684978927002 1886.9090638943189333 1697.0486718262079648 1690.8185368967276645 1788.8462873504061008 1747.2172294825572862 1682.2915552641525210 1610.7888360228173497
     299.2806492605272979     -146.1684393932221155        0.0000000000000000        316          7          4          6          4          0          0        0.0000000000000000 1852.2931879197010403 1613.9535715638364763 1876.3910349953357581 1739.3842209544559410 1945.9001122005547586 1742.1523948626706897 1642.5360536046780453 1921.3188785183360778
     308.2176862760478571      134.4966855101582439        0.0000000000000000        326         16         10         10         12          0          0        0.0000000000000000 1664.7274546759776968 1621.2807201811074265 1838.3409235138437907 1621.2683393745101057 1535.3632149415766435 1804.2609801503651852 1757.4770047360684657 1790.6760164252968934
     144.7340693386118176     -311.0674868067159196        0.0000000000000000        332          3          2          2          2          0          0        0.0000000000000000 2166.0893399109654638 1895.1950816335315722 1817.8759056419510216 2029.9660945710527358 1735.9799253057090027 1876.4146934947134469 2079.3441180489867293 1974.8263571356435477
    -180.3844928907929273      282.5342346997018694        0.0000000000000000        370          6          2          6          4          0          0        0.0000000000000000 1877.9553161908515904 1618.3129119835728034 1873.7478028569112212 1984.2200857222392187 1741.1053073195662364 1535.7336074128629662 1808.0186030135957935 1580.6632557110660855
     101.5003337896228288      336.9735379405864251        0.0000000000000000        377          2          2          1          0          0          0        0.0000000000000000 1941.5239777918447999 2073.5083881853761341 1965.9625920690309613 1723.2469898597726115 1739.2383110717867112 1728.1264293164501851 2000.6786005311339522 1971.0253848895738429
     -42.1065556353005448     -337.9230535004933813        0.0000000000000000         76         11          8          6          7          0          0        0.0000000000000000 2107.8771615443197334 1723.3153548455927648 1780.6700294183578990 1841.8819463478414491 1860.4362062237300961 2140.2147748364177460 2020.8545951953160511 1898.0857584372261044
    -144.8624218260563907     -303.3443821934947096        0.0000000000000000        164         11          5          8          8          0          0        0.0000000000000000 1794.6320378578870987 2059.6407188451935326 1606.6976726727664300 1551.6838454385483601 1548.1520879028548734 1909.8185088821360296 1475.0719728123490313 1702.2310608821571805
    -253.1302445250434516     -224.5485297850469237        0.0000000000000000         98          2          2          2          0          0          0        0.0000000000000000 1711.6762681139430242 1931.3704074528250203 1836.4031081595467185 1800.4070884842922169 1768.6216482208355956 1454.4530092102800154 1832.1515600491575242 1642.0893401133030238
    -145.4638466969629462     -276.4044186710848976        0.0000000000000000        125          5          2          3          4          0          0        0.0000000000000000 1675.4708944761525800 1833.0095576664887176 1481.6819480645851854 1086.0916677608036025 1454.5477131442130485 1709.5481719882891412 1695.0584673461048624 1653.3836215167384580
     219.6675115456830838     -256.4124869400523608        0.0000000000000000         96          2          2          2          0          0          0        0.0000000000000000 1805.5588409717711329 1571.9579179819272667 1929.2611761279763414 1735.1165195917803885 1746.5417784433948327 1994.7015509592738454 1693.5105302893025510 1848.9841950012219058
      32.5992640636026465      341.4640681471829566        0.0000000000000000        294          3          2          1          2          0          0        0.0000000000000000 1882.5351598987854231 2052.9165915138228229 1936.3965027207075309 1711.3392423905020223 1531.6171377783434764 1760.3862099140935698 2059.5383563701152525 1896.5998908987858158
     188.8836252054679790      257.9394178352893618        0.0000000000000000        100          8          6          4          6          0          0        0.0000000000000000 1675.7093902247183905 1560.2602735010325432 1625.4642087980296310 1636.5455990996269975 1390.8726205271302661 1329.5888641578405895 1623.2821693998516821 1657.7676932978708919
    -291.4224587438915819      155.8873739026311966        0.0000000000000000        141          3          2          2          2          0          0        0.0000000000000000 1477.4432410494580381 1627.0392938468394277 1576.1136448730369466 1634.0101803217578436 1664.7417445674070677 1560.3290173326829517 1654.9316421214709862 1502.5139471066113401
     -86.4512407930262867      324.3964189485296288        0.0000000000000000        356          7          2          6          6          0          0        0.0000000000000000 1760.4617106078851521 1655.8703471554117641 1669.8592202875402108 2011.4261376791910152 1748.3641294900603498 1563.0376783332799278 2052.3423250684991217 1570.5596593773277618
     244.8796881551170941      246.8826236544003336        0.0000000000000000        386          2          1          2          0          0          0        0.0000000000000000 2147.7584495037617671 1996.0254017857948838 1884.5252820115761097 2030.8997147775014582 2003.5703112345233876 2017.6574883371317810 1930.0288431421665791 2082.4530420193759710
    -241.9245809720536329     -231.1209629397719141        0.0000000000000000        324          2          0          2          2          0          0        0.0000000000000000 2012.9124691032925512 1758.9702090031014450 1654.7513037792159594 1397.6427703515325902 1728.6097021412595041 1654.0703022489910836 1884.1095515877905200 1971.7397256917060986
     262.5718511924719110      220.6152823577298534        0.0000000000000000         86         10          8          6          6          0          0        0.0000000000000000 1819.5132124062083676 1692.2887862767111073 1867.3008362966688765 2078.7383733645524444 1706.5133184692804207 1847.9028710307375150 1722.2037723196299339 1894.3517168589812627
     318.5969123166707391      -56.1886041669737679        0.0000000000000000         84          4          4          2          2          0          0        0.0000000000000000 1830.7678825998639240 1676.0014357968361765 1596.6267054047591500 1823.7207373448461567 1698.7175401561228227 1699.0586730966047071 1451.9417305860956731 1631.1826343414336407
    -313.1266247776457021     -121.8830603137971877        0.0000000000000000        297          2          2          0          2          0          0        0.0000000000000000 1965.0809162857519823 1936.0872417891362147 1827.5813129004277471 1773.9432653203871268 1985.0716223551296480 1951.4359834988904367 1370.5372121994391819 1724.2634437022197744
    -321.3470258590631943      -81.6309710537090467        0.0000000000000000        355          9          6          6          6          0          0        0.0000000000000000 2187.5011342808506924 2013.7986949450730663 2155.1786127040822976 2152.8099455127940018 1808.0344230798752960 1648.6985176689754553 1841.2345755742455822 1666.6154459145300279
     338.6876389612382354      -21.1939773605408632        0.0000000000000000        232          2          2          2          0          0          0        0.0000000000000000 1827.8714625973050261 1978.0204984175193204 1751.4444239020126588 1624.8807794828062470 1233.7745424475494929 1447.0192919513492598 1778.6570987116415381 1771.7674247424247369
     -94.8936970017302741      326.6446115679117383        0.0000000000000000        290          6          6          4          2          0          0        0.0000000000000000 1643.6068231936274060 1637.7319361817151275 1695.4567005033482019 1902.0739681957172706 1760.6663777124640546 1779.2995405202104848 1692.5979174942881400 1634.8916591392342070
    -335.9742400880508626      -58.8796933097988031        0.0000000000000000        324          7          4          3          6          0          0        0.0000000000000000 2221.4972430729580992 1954.4384152055110917 1808.0890333994389039 2154.8990828069163399 2117.5464571361872004 1711.0752214721171640 1801.5779821079097474 1884.1564862240654747
    -208.5009096480878839      254.3688980722453721        0.0000000000000000        226         10          6          6          8          0          0        0.0000000000000000 1548.6793967017565592 1723.5186646924685192 1623.1769558656149002 1398.2852400193683025 1726.2589610885311231 1590.6970808004725768 1729.9557324246598000 1592.3264112023266534
    -276.0742928579017530     -205.7896972319047677        0.0000000000000000        366          6          4          4          4          0          0        0.0000000000000000 1836.3670049773425035 1671.5928848895478041 1878.4142756943379027 1895.9804849821696280 1747.6580247672011410 2001.4195570159540694 1635.1775818800567777 1857.0044003658281326
    -302.0228507860701370     -105.8624703299629886        0.0000000000000000        266         16         10         12         10          0          0        0.0000000000000000 1942.1427889163660438 1796.3205290849289213 1223.1936921987276037 1618.5721940437608737 1856.8526371001403277 1682.8389891082474605 1877.5818194226958440 1959.2759811859909860
     -29.0110197968754164      351.1981791276135709        0.0000000000000000        333          2          2          2          0          0          0        0.0000000000000000 2020.2604128725768078 1816.5221883015608455 1804.2714693318991976 1802.8616803376642110 2035.7993289978619487 2181.8972415854964311 2076.9323277660932945 1833.6316575201540218
                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
