                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
   -2479.4169523270084028       -2.3260957332403476      109.6232291268346444        0.0000000000000000          0       1451        985        953        961          0          0        0.0000000000000000 421.1537281493506839 207.9096168342819908 501.5248128845685756 -105.9403652966353206 7.7837093030805136 -100.7778684550415278 278.5966586350248235 -216.9061053183765750 131.8938898290696784 76.1004171928392168 -395.8229355111882342 -557.3821321516044236 140.4808011094660856 533.9956217334535040 522.7583300372349413 227.2821072636937174
   -2678.8768218155851173      -58.4218216396111387     -221.8143480041708813        0.0000000000000000          0       1401        932        954        913          0          0        0.0000000000000000 182.6492906125172624 3.8461263334178000 -54.0869884024419321 -344.1585977706080826 -399.5202552500207389 60.4627687848408186 173.2082516474529825 -332.2469933582476642 -212.5804260827057988 -239.6749326009931735 -352.0329949582923064 -150.3218795870476185 138.7839844743512288 28.6560118450037571 59.7802716292500804 538.4522873914144157
   -2519.6887556005017359       74.9325874970305534     -152.5089732935139182        0.0000000000000000          0       1454        975        971        957          0          0        0.0000000000000000 28.8218760866702013 145.3904417747316700 124.9687427956504564 79.7967685885945741 -100.0228563335927277 -49.2215889741337733 -5.5136434988977854 -42.7501086359721327 129.8498648860249602 51.1642719160509927 89.7257499391717772 105.7335160420541911 58.9049605955235478 -27.6315321688770439 -28.9014303632102276 -3.6490682146445259
   -2476.5584579398778260      -92.5338267207979612     -163.8247348209864640        0.0000000000000000          0       1468        984       1012        940          0          0        0.0000000000000000 125.1584296657707682 251.0426630994394941 104.7365813398666177 -145.5877094497713244 56.7153895160412347 -109.8907251488065242 347.3367437761344831 332.1885243216737535 33.0319967951083129 -145.4060764944385937 -63.7541620277522085 33.5632728955451967 458.5953821061156077 54.4399938789783491 340.0624210446644042 -75.4069336213917722
   -2643.1843668677247479      221.1459299951293360      100.7049644550986756        0.0000000000000000          0       1401        930        963        905          0          0        0.0000000000000000 2616.3692988019738550 91.0802790957862385 -913.6212783649809808 -601.8608275338424392 133.3083896213521484 405.8820510249007043 1686.3968614387651996 2298.3823655611645336 1366.0564609158220719 1003.8289073379460206 935.5321116126800689 -519.8698288600634214 549.7646464607644248 1704.0559573584405371 236.1855048933680621 1288.7375142461796713
   -2488.9862246735215194      -37.3746514610724105      -47.2823638461486198        0.0000000000000000          0       1476       1012        938       1002          0          0        0.0000000000000000 827.8178317451597650 154.3917033075609311 13.4368471581413331 -186.6940471775757260 -321.6546069491755588 258.5266193454048107 -324.0601261338415497 -1192.7752488621415523 -512.8414589936644461 -98.4309458445427197 667.0907769014110045 736.1130037976477070 315.7459852893002221 -543.1775311049889297 -380.9848910224151268 502.0693569585566252
   -2427.2635136633866750     -140.0171462159591727      -79.7617724756721742        0.0000000000000000          0       1423        963        954        924          0          0        0.0000000000000000 1846.5622531078263364 1424.8989554212216717 259.2840043314234890 -263.1062966627689548 434.5800099702567536 579.7353566470540045 7.1121571326996680 -832.8116532749221506 723.6375124916446566 283.9973187379783894 196.8471106572087024 1024.0306127273245238 394.7172283648895359 -311.2501940256710782 -707.4667734847398606 1263.5708894996655545
   -2572.6705433753218131      -94.7624726743824937      178.2369041333624580        0.0000000000000000          0       1423        970        928        940          0          0        0.0000000000000000 386.8343182747780702 582.1445631418439461 454.1890820494595005 617.3358881473525344 551.5771883697366320 179.3478334327748485 140.7748737246216137 330.5251726182968355 302.6213462468447801 -470.1307693154627145 -113.6137999931134743 316.4630921967354311 -101.2779871405845569 229.7699340650875683 212.0759284612793181 -84.4950269969365024
   -2535.2934382388261838      -22.3920552683873417      -10.7158091902407637        0.0000000000000000          0       1419        934        934        969          0          0        0.0000000000000000 577.9126471709823818 59.7252818440884141 -145.9761793780209018 -310.1222747759619551 -204.3471377382260812 -59.2334357877476236 129.4360554678740414 181.9386993125753804 95.4226182103464282 -329.1017206153861707 -853.6559627885143300 -460.1162878737297888 105.7016138619342200 468.0667085485468988 316.0065291672558487 167.0630242914536439
   -2716.0302685719580040      -62.8031097169236077     -153.5211214956593153        0.0000000000000000          0       1377        917        944        886          0          0        0.0000000000000000 1931.7375548443326352 105.7564424182884579 833.9597481502673872 183.3152851237205425 -1043.9801747248877746 42.2484902101448299 694.4651082625786103 742.6518117971169204 898.3705195438019473 166.6300019637025684 -157.6794141244515970 -956.2284196269401946 123.2423096974517875 1009.2931237360743353 710.4306211994110072 1388.6848896865471943
   -2815.3491647775767888      -88.1280211399124624      154.1439934854618059        0.0000000000000000          0       1371        885        921        932          0          0        0.0000000000000000 445.4534798765131427 -65.3714958997957467 -41.1187423385923552 114.6337545574436376 -59.9214431404874475 15.0730677818905150 295.0543762426048033 433.5569289878578729 30.7962049250751093 541.3608906288586695 575.3534323687396181 504.3261742032248094 344.4467213605980191 245.5859804679245997 118.6463616400613006 -80.8122600242952984
   -2727.6780445700173914       86.8465493792161425      -62.7976554588940274        0.0000000000000000          0       1375        910        946        889          0          0        0.0000000000000000 415.9717108193547119 286.0021923115336904 315.7604246072950787 -6.5237539832245801 -137.1704371822241058 534.4129099225285700 56.8820171156297789 -10.7157187152615681 -1140.2274952540310551 -751.2307020700707199 -131.9708133987760448 196.2643257121357863 829.8768715837912850 1221.7382094780998614 330.4475798519139289 -146.3076394937652651
   -2446.1253945827788812      -33.6469500296816619      -80.2313740835136997        0.0000000000000000          0       1418        928        961        946          0          0        0.0000000000000000 654.0288241360822212 .3245798424692907 -903.4490073669518324 -608.5909823084996333 349.5887517521161953 343.1647292407128589 497.1500041848146907 147.0332017038696222 144.5057329304509040 -486.4515468720592253 339.3655123934594826 127.7742457314671611 349.9212240029085024 71.1196456106900996 807.0878982530020949 279.7296592859869975
   -2630.8432214800855036      -31.4309194245639922     -267.9308490817526831        0.0000000000000000          0       1426        971        954        926          0          0        0.0000000000000000 812.3953660547906566 433.8100063583639781 881.0980679364431580 806.4047222028934812 327.6313098674110620 -252.2919221406731367 -979.6813650896004901 167.7084199265635220 345.2383394131624073 639.8681527801531956 -65.6018029664316487 199.7583524978298897 660.6760296331790414 -634.7183309274948897 353.8395901481526948 100.3400265159128395
   -2511.0646632654293171     -177.2932825833557899       74.8772902208564659        0.0000000000000000          0       1431        948        948        963          0          0        0.0000000000000000 267.0256593057934538 -378.8692679087173474 115.6569348416075798 289.4673485385330878 296.7259479552237167 -382.6943954342723373 -680.2931156099162990 156.2566106973433477 917.0224285885186646 777.3276928473258067 437.6641880790180608 261.2788734810427513 240.9097306765914084 130.8797948759070380 336.4194696569528560 282.3630176403109431
   -2556.8932947312600845     -167.1275144536625703      216.5814387583976952        0.0000000000000000          0       1370        904        880        956          0          0        0.0000000000000000 410.6759013088347388 616.4599326259232157 395.6535674374781593 651.7158277210160122 97.8964561924142913 368.9885904700735182 550.1415651601311083 651.3734733731174629 1168.8807173737845915 60.4762193417702747 269.4118203265462625 -280.3066642067470298 -812.6698232272261748 -323.4363276167134700 11.0541071436560401 423.3198722255734197
   -2511.6873296970074989      -17.4234515047362315      -80.1324520730649397        0.0000000000000000          0       1445        928        968        992          0          0        0.0000000000000000 789.7684403608441244 -141.4321968151587043 -167.6222176156980197 151.1480999369264850 458.3793377115989074 -112.8248324407983603 555.8665183714147133 361.0652437344159580 684.5328892196454262 -195.6170477785166213 -353.2687022610904251 -3.0386837592831526 -243.1838309086792833 194.6822117212061301 -422.1741453858841169 415.4858203355085493
   -2645.0250429051693573      -49.1252815495989097      -32.7803375417833465        0.0000000000000000          0       1352        903        879        919          0          0        0.0000000000000000 117.5290593317704122 425.2573977561248739 -7.6988416327228464 -252.6905792338529579 232.4178728974285946 166.6096236037600988 141.6377700493567318 -223.2378431891116861 -10.0408896304324173 -97.6714253945250306 -64.0388527879613321 -72.6431545754866193 -246.3148116523943543 -149.4497517892729661 113.6012265954699814 -163.6993189968652871
   -2517.8245497120815344      -12.7426087709744564      -59.3392125385050591        0.0000000000000000          0       1445        951        959        978          0          0        0.0000000000000000 268.9178237287169395 -4.4094314310852480 188.7025226488096337 -119.8718411758728166 -33.6966035625220215 -217.3789285151406716 -461.7993130049430874 -762.9649604859519059 -504.1224998648204974 -113.6626193746330955 424.4279652297193479 374.9297337878529106 624.7902260880891845 179.6660937513237286 503.5623052671501796 620.0466204375140933
   -2655.1591875587096183       -3.6669866439386185       11.1776585581826300        0.0000000000000000          0       1400        921        955        921          0          0        0.0000000000000000 549.9486218475857413 1083.0945240364983420 536.8258283847977737 -770.3869149093143278 -764.9257423238730098 -1103.2762562191719553 -323.6470543355758878 -134.5976139098987971 40.4829786351766074 175.3267415942232219 58.4035035948877166 -398.0870686278058201 -585.4968338741065281 1073.6205844613809859 323.2735815249425286 162.8274776340615233
   -2532.0197483809806727     -112.7371420676411304      -98.4896877841263034        0.0000000000000000          0       1433        908        994        963          0          0        0.0000000000000000 360.0528757865927219 -172.0109526115586505 -48.1859826323857305 -197.1595214359384727 -330.0084122556837656 -319.2523397341739155 346.6848209317398641 67.4200733525064919 363.5534104061811149 176.2414580758960483 81.0003493267633985 245.1723492681095991 173.2997053953381510 -227.2444361527720105 389.7828876180780640 17.4485494374802812
   -2640.3777858010953423      123.3639773727992548      140.7960803523085929        0.0000000000000000          0       1388        933        909        929          0          0        0.0000000000000000 178.2253503850220397 198.7396247780696115 235.7591700275242204 82.9327017151741188 -462.9271154911829171 -697.3226005670101131 -485.7600253895906803 -222.6829126304846511 115.2971518905629011 113.3151459219032802 57.5358018050135769 224.8982749619843275 59.3659028236346060 -236.6944393328977867 -508.9193099222483170 -507.8985397004353786
   -2669.2648477792163249      114.5062849418747959       58.2683274799932960        0.0000000000000000          0       1351        892        927        880          0          0        0.0000000000000000 275.2781253523181704 -10.3702299768648061 -183.0995064078186942 137.3534751679863177 -83.0480988840647854 -58.3626241628410583 345.9901458937503094 -144.8807859505723457 323.8294925920176865 113.4968356565752430 186.8741698925458650 1002.6665366407107740 105.6370938469698615 -73.7229961096174975 266.8902153480847801 -79.1050282493735182
   -2488.0632254125102918      -30.8741310784323701      -91.7035715792220998        0.0000000000000000          0       1429        958        958        940          0          0        0.0000000000000000 225.5743347493390445 -81.6349335856555172 232.9212935313275921 100.4911753950260902 -178.6175143823530789 -80.4035591634476106 -235.1968273542636894 -365.5294239306163036 -186.8156601442867100 -187.0970165056523058 -205.6507992298438694 -204.4667157774371731 19.5276381516451067 278.3257896675020788 -360.0818382576210865 -183.5757838259177959
   -2615.7576671970300595      -56.6972029250167608      127.6304040227166041        0.0000000000000000          0       1430        989        933        933          0          0        0.0000000000000000 125.3345525220654508 -84.3174966472187322 -145.3150971642374429 -276.2383701056961058 43.7097705054629202 149.1692269220570779 282.8223281523435162 -81.2455003794878365 -202.9823055793807782 -118.5245559144471201 -284.0817483807183521 5.4747989178075294 102.0070200100426803 -319.7437528816599297 273.9649463901250215 153.2700754246137933
   -2497.9447910232634058      -94.9646767706081931     -301.2773049047161749        0.0000000000000000          0       1442        919       1030        932          0          0        0.0000000000000000 10.4039383027434269 103.8221833268859200 90.5050249116905547 86.4637409503148433 43.3804764042421596 79.8715671360646979 72.1795682345816516 -57.0142317830651990 -62.5616875106792136 -110.3025290268791991 40.7661500657574081 -43.5233532207365030 32.3592052092874738 17.9115438757799410 -52.4713672791610506 49.4700722833476902
   -2563.4223818703048892      212.2729872970148506      123.0386004183552160        0.0000000000000000          0       1434        944        963        960          0          0        0.0000000000000000 1129.8728205495528982 1026.2576330034041803 796.9576835284170784 -237.7834682181716346 -1563.3516994530291413 -1224.2252224043916158 -614.0991487458190932 257.0480798506958422 39.0816964655966217 -526.3857036280941202 -651.9046739850506356 -150.9445963162162343 -658.8869738803277869 -990.2699971354411446 -159.3674883178656785 863.8063051184662982
   -2587.0293110860275192     -295.1391644746701672     -180.7059524867570985        0.0000000000000000          0       1394        930        935        919          0          0        0.0000000000000000 479.5413203229858254 1019.4520229819227097 834.2606079768631844 948.4640558867029085 476.0663818002478251 461.0894873490175883 408.0106779970482762 354.5200654137115635 -5.8110236286591714 1043.2245913820913756 298.1845759478769651 592.6802237886064404 151.5212887097446526 -130.2170792857623951 -334.5698471056599601 -85.3485442366754370
