                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -323.0801375150846866       -9.0695445372659407       15.1610767107520044        0.0000000000000000          0        186        116        119        136          0          0        0.0000000000000000 10.3066092733945514 -3.1775459790129794 25.7038857428102610 -7.8105212658049972 33.0737368904936773 -13.4668128682715036 9.3733257074678473 -1.2035614279912110
    -307.2653803000773678       15.3676597085439752       -0.3126341006537844        0.0000000000000000          0        173        106        111        123          0          0        0.0000000000000000 80.4171285131694589 53.3305535920939988 22.3645220016164039 21.0467012677092455 -138.1930719864117521 -131.5815416639142938 -.9261554639116554 23.1499883767526953
    -268.6504627475194980       62.0998521995779669       -6.1442650119235358        0.0000000000000000          0        203        134        150        119          0          0        0.0000000000000000 47.0140053772439686 75.1830785981736511 110.7658674881883769 102.8868222069914395 25.5211992964909022 -36.8078550794309152 68.4929200990013101 13.8921421913831651
    -297.6808104431875677       29.9104100743741306       -8.4295023626182992        0.0000000000000000          0        195        128        120        139          0          0        0.0000000000000000 182.9904719653915492 70.5522720221458570 45.4514300370356139 -127.6047686235711183 -95.1073953895482305 -223.8610327261231419 4.7598277061165319 174.0391304718031620
    -350.1708301228912887     -103.4141373134417705       42.4740861470506630        0.0000000000000000          0        167        113        100        116          0          0        0.0000000000000000 107.0272573612137137 135.1229726594124259 96.6872201214049767 136.4935568998384952 29.8542947192407908 287.7667699669934223 248.1430656061597233 107.6911165231996108
    -342.4778176649609804       75.6274732446632498       36.5666718747006030        0.0000000000000000          0        165        118         97        114          0          0        0.0000000000000000 405.6608479453203131 205.4046503498642267 144.3700384973183191 153.2711768251909348 85.6988429288085740 -53.3546071662001964 292.2584944294297316 440.4063192411778687
    -266.0805151239260340        7.3358143595976930       49.7318261984129677        0.0000000000000000          0        187        113        134        125          0          0        0.0000000000000000 81.3234347218950404 -34.1705370705061000 -15.5243725766313858 -70.9352243798607844 -89.4901389208608862 -93.3189214089862418 -29.8713801644903221 58.0534061133420778
    -305.9038330395296725      -10.3893326027898798      -20.2614154213038340        0.0000000000000000          0        191        132        127        119          0          0        0.0000000000000000 104.0468811313490676 37.5591139677565238 -12.2347234018679956 -75.6015682402092608 -215.4846011060574824 -13.5295633751617004 -17.8311469575471406 94.7390174427498692
    -337.7256552939834364       69.6567181329650538      -46.9001422827687406        0.0000000000000000          0        174        122        114        111          0          0        0.0000000000000000 256.4366835468192107 211.4699394701763993 -13.1389664460360009 29.9489478932817974 105.0072245880662933 -193.5872063965370273 132.3751276482421702 180.2028473637738557
    -356.1583949266566833       -7.5671756326713746       75.6259847846493329        0.0000000000000000          0        159        105        110        102          0          0        0.0000000000000000 276.9532997129756495 221.5989749588671884 193.2650395652513566 -146.8138017689847175 141.3012165354589627 -112.5424083066943410 53.7995877601398718 -71.5287147322983827
