                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -194.7622698671910939       39.4303927470361160       42.8746397244151893        0.0000000000000000          0        208        137        145        132          0          0        0.0000000000000000 97.6373405492785338 32.1860662102460324 -44.1515765950039878 48.2410659509885207 117.1643512859009633 29.4652895740435987 84.6724811602200162 11.4719536438869358
    -248.9327911295709441       43.7478373127104305      -32.7613051411664813        0.0000000000000000          0        208        136        129        150          0          0        0.0000000000000000 32.1938279290055931 -52.3598945733402417 22.1063610168384628 28.9838986423773264 71.6079497101847267 19.8251354596346090 75.1867792306766489 67.4572580164495719
    -314.5898191294483581      -59.1726390340209463      -58.1827163579544759        0.0000000000000000          0        179        109        115        131          0          0        0.0000000000000000 386.8335285030888144 470.3511182787152052 -98.6720091932920553 124.3451136891943491 248.4454980300690465 27.6813960509209096 -36.1059201135609484 475.7617038504761240
    -299.3708891429117216       35.9407316610134870      -33.3418268623751786        0.0000000000000000          0        190        130        120        130          0          0        0.0000000000000000 44.7255213371273825 -43.9088671501234415 -63.6376081583590150 -81.1653554086877449 55.2266843770014617 -52.6872284307857086 19.6031436682464317 23.9994779297013423
    -229.2703218410481725      -28.8639699917763863        9.4046748243796419        0.0000000000000000          0        183        124        112        130          0          0        0.0000000000000000 7.9390776810662231 4.6856584393233351 35.4449467522693809 28.4402682486012282 13.9079808273424383 -7.8951629791746125 -23.8861841813675397 4.0594548347889843
    -271.8078400124885547       24.1281108078027735       20.2020414833039972        0.0000000000000000          0        196        135        128        126          0          0        0.0000000000000000 127.1373420398201546 100.5989775955792993 -31.0656895598112897 -62.1483311013744810 89.1771364469520194 -32.8928639461906300 43.1884215207268767 -55.1618401280392376
    -270.9740455695496166       -4.6741926146016883      -39.4083949200342545        0.0000000000000000          0        183        119        125        120          0          0        0.0000000000000000 90.2021756824327383 10.4632793494389560 -79.0717460646865931 -26.1950509230941151 -7.3013919609771278 -102.4000360898846083 -86.0660424999749836 -60.6339054094312431
    -242.7320208022185568       28.0244536700586018        4.3407508308552663        0.0000000000000000          0        205        142        135        132          0          0        0.0000000000000000 64.9200247216827790 -36.4361792837378857 52.1680983016880475 -52.5106609373526965 -119.2596888035337486 -21.8093285962855994 25.9255455645320545 -98.6173921987216744
    -237.8743295899711541       51.4598241988303116       13.0874370555637434        0.0000000000000000          0        196        126        134        129          0          0        0.0000000000000000 165.0249870876221223 -55.0779768996496060 152.1954407288981486 235.8857561176074569 32.5143747470222451 -30.7749645878720592 89.3857663214654110 72.2903666555390032
    -201.8330427022989682       11.1983975598454002        3.1240591578500871        0.0000000000000000          0        209        141        138        138          0          0        0.0000000000000000 579.9910056105030662 101.8790219202332707 -244.7407221324743318 -90.4112825436288432 -156.5668321027885668 205.9395329960066192 83.8515898184027435 -263.4161216982342921
    -212.8144661267219533       20.9770348737144232      -33.6066013375456123        0.0000000000000000          0        213        139        134        150          0          0        0.0000000000000000 134.1335332928492221 -63.6715087827241106 -73.4190857243820005 33.9592494187890566 49.1819530709437274 11.4595682630062541 65.3672009146734752 85.8960807594182825
    -248.4100817959144081       -7.3327150899195566       27.6610662239934619        0.0000000000000000          0        194        130        128        130          0          0        0.0000000000000000 64.7114180567844812 58.6983441132620740 142.5877754854433874 86.3805765516020330 84.9762206367012993 -21.6185164153873259 -32.0064018447767822 -156.5999038812547326
    -217.3089176509218703      -33.4642711087388633      -43.5312648110209750        0.0000000000000000          0        204        146        138        124          0          0        0.0000000000000000 118.4912118221045603 77.8073416759600889 180.5708125522828027 68.6151438860706548 9.7531494040710474 7.2933017096003390 64.5020987468325870 2.9585084288708217
    -271.8926119073043992        0.8432887665714087      -31.3469077769814000        0.0000000000000000          0        195        120        132        138          0          0        0.0000000000000000 51.8964229447248613 -24.0247601018735892 22.1843862320353864 10.6923722973354174 -42.6517918777716787 66.7107355488797253 54.5287853883115972 14.0172784890083229
    -221.8540252435431910       16.0546613052121643       44.6317997237240931        0.0000000000000000          0        198        132        129        133          0          0        0.0000000000000000 188.9113425354687763 59.2325036405360450 -46.5136392533432286 159.0237111027471713 153.4864094257015097 -43.7875928656568192 40.6471867423666708 116.3165186162669329
    -326.1629331747612923      -29.4279379690274077       32.8900242072120648        0.0000000000000000          0        173        103        122        120          0          0        0.0000000000000000 33.5681054372953085 -87.6775627926482315 -129.5340316231936129 -65.0689781864499537 -71.1848092524156471 4.3134520231751896 37.3105613112859231 28.3508167257024866
    -240.5937504440890109       -2.0944956358721938      -24.5271574326572903        0.0000000000000000          0        201        134        136        131          0          0        0.0000000000000000 20.2029093345136097 -43.5969026745761923 30.0458501610744051 -7.6862368123870173 -89.4202624409818725 -36.7117080245469012 27.0303573655003611 -10.4848207242763181
    -245.0557366207911514       46.2081319375366846      -30.5351111668487434        0.0000000000000000          0        190        126        136        118          0          0        0.0000000000000000 120.8203775091753442 18.9783074490022940 -45.3361320905910077 89.3416819128782720 132.9319269874855536 60.5439482403157569 36.2121481351162657 135.8408634797973207
    -227.3067033064374414       27.0321961867722855      -42.7442354966082334        0.0000000000000000          0        193        141        132        112          0          0        0.0000000000000000 171.2190967846057106 147.8136758618123565 60.8148443313498461 -106.5336830828673982 -150.0898273442694233 71.5291815472579344 56.2308351550878669 156.6779557637639186
    -241.2939903683348462      -20.1303390858112969      -52.7012724595389201        0.0000000000000000          0        169        110        129         98          0          0        0.0000000000000000 202.7120218520644812 87.3650798619003552 179.1115963519996512 57.9534697811912523 -1.5030340705427179 75.4252096362004352 -22.1186209041037358 5.6299760598876460
    -227.3943353992186474       43.0085576295244749      -11.4999832135467894        0.0000000000000000          0        206        136        140        136          0          0        0.0000000000000000 130.8899707539969199 97.5299365591395997 10.3523430218179069 -33.7354691332935346 -41.5048448151388740 26.3451064922277602 97.2048461017667336 98.1035220447438263
    -281.7765862249344195      -48.6941098883022008        6.0626256383917205        0.0000000000000000          0        187        129        124        119          0          0        0.0000000000000000 122.2853425449990681 175.3719393863598839 -46.9208660515503198 -30.8712759058599460 -50.7187716343729562 137.1372448114936731 99.3964615337713298 97.3075394271697718
    -250.7730778235276148       10.0129163344629788        1.8135569083646672        0.0000000000000000          0        192        120        134        130          0          0        0.0000000000000000 249.4756872855801930 -15.9522252198023935 -161.7104398998632746 -77.2517846326735622 56.8681208027751168 45.7180657445476655 -3.2022119610546582 62.7124163741654570
    -236.4596406417564367        2.8964885433911176       17.0301603263793240        0.0000000000000000          0        207        143        134        136          0          0        0.0000000000000000 7.0333549029181377 3.0920677188283889 -16.4815391596096603 25.4470841638603460 2.9796657783666798 12.7138240791585062 -9.1125941222606404 -12.3758618875812640
    -289.0285243671044100      -32.4800618832971253        3.8142465787748119        0.0000000000000000          0        180        124        114        118          0          0        0.0000000000000000 159.4273071092987664 -156.7065756917398858 -186.0296217183641829 -180.9870341823129252 -24.1707385885502752 -87.9011098581377581 -115.7980364635698152 179.9904743898079573
    -290.2588187025386901        2.1455910684157935        4.5794618938422884        0.0000000000000000          0        180        125        118        116          0          0        0.0000000000000000 20.0235623505465057 -22.3630310474707272 -24.4505285456150645 -32.7690638443410975 -38.0789949329077686 -2.2458352966564177 43.7368375620354115 35.7440710870583302
    -272.2804034027997773       22.6599778867318555      -33.5305838253481596        0.0000000000000000          0        187        130        118        126          0          0        0.0000000000000000 3.2621139317775598 -10.2783892882921482 -21.5675149975762785 -5.0202169269892334 -12.4449973965591667 -16.9980475619952252 .8479288251356318 9.8782920724870227
