                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -315.5154713226836520      -42.1978726728239621        3.4545665463892372        0.0000000000000000          0        174        108        127        112          0          0        0.0000000000000000 60.2005334576445108 6.0359050881555625 4.4798707780880243 -23.5225203734011039 -97.5556831543864149 64.4048974506696936 147.7875251054946659 166.6732543369163011
    -278.4814115698605406      -43.3175412517250606      -45.0424509885757800        0.0000000000000000          0        196        131        138        122          0          0        0.0000000000000000 62.9385166362964412 -88.1732748750042390 -27.5396193998588785 144.5745075196162190 43.8577714782724755 57.1054574045335102 44.7646400142627670 35.4240941434584613
    -328.1152990423392453      -32.0327650200993403      -26.3761845583276084        0.0000000000000000          0        184        125        118        124          0          0        0.0000000000000000 50.0861296227653270 37.9057329285432374 -31.7911001149257864 -115.3899852093180698 -115.1310825522903940 5.5535679799404409 -46.2628862102696701 -17.2037544467050871
    -329.3615611567965971       77.5665125740894297      -51.3827828439873784        0.0000000000000000          0        169        112        112        114          0          0        0.0000000000000000 559.9535776296037284 401.7109798787308250 262.4559674519494479 -176.1579975384439933 278.7400043885497212 1.5812062546061192 205.8291592923178825 351.7928403852180281
    -281.2311380623696664       -1.6556775065900164       33.2106622109409173        0.0000000000000000          0        187        104        136        134          0          0        0.0000000000000000 146.2138347660653039 30.6999173312182094 144.2641038730346281 99.9320064953523257 -48.9353687895739071 -78.5588581485349948 -38.6707407489738699 122.2439948885423462
    -332.8517808732062804      -51.8563281828792455       18.3285604900795569        0.0000000000000000          0        176        126        112        111          0          0        0.0000000000000000 318.9198185042396858 145.3992412014704598 211.6639414006689890 .8284681516596493 227.5978521724264567 124.8586846203004086 -58.0585104557858642 -.0035399771265450
    -243.9771938244387570      -35.7286913253291871        6.3612550543839683        0.0000000000000000          0        194        119        133        133          0          0        0.0000000000000000 41.2320389474003761 -15.1493206973395651 76.5790674453027975 64.6941057223996125 5.6218353514490751 -53.6579797604107256 24.8471920375639854 52.2078452460259399
    -272.8965565763644463      -46.9266264670116939       28.6642778162910155        0.0000000000000000          0        195        126        132        131          0          0        0.0000000000000000 132.4684686618160185 14.1829548871113413 126.5388987139195791 94.7890829638582488 73.5805786789664040 89.4763023366810160 50.5125896756381181 49.9816489809139384
    -283.0820189715065567      -82.7240771069802605      -32.7927426493367449        0.0000000000000000          0        189        116        122        140          0          0        0.0000000000000000 326.2038280437416802 176.0151300338776252 493.4422938223679580 72.3734567899856813 4.0057864254534117 -2.2458410086777034 342.8133004249496025 154.8710771320227195
    -330.2955742529550207       73.3264364265072572        3.1612733769653478        0.0000000000000000          0        179        118        116        123          0          0        0.0000000000000000 409.2090140877515978 339.9657968169775586 -40.4610827307086396 -179.3853291459467130 371.7239968571926738 135.2087494686765012 218.2937539210441003 221.0858535532437656
    -338.5696770651454131       28.9748007965875622       51.6065604205710144        0.0000000000000000          0        165        109        110        108          0          0        0.0000000000000000 94.4610108154212185 8.2836071981584709 114.6722299372908509 120.7270845435248248 -112.5924281108293172 -155.5393759004062986 45.4803967877422650 122.4721010965937040
    -274.3271156037729952        0.1045986988919349       39.7488645139762227        0.0000000000000000          0        183        122        114        126          0          0        0.0000000000000000 41.5805873476747507 -77.3042781995138739 -23.2445745736612253 4.9970057023901404 -14.9655698699020583 -37.0681474244142919 -51.3600661293408507 -8.9849117198306345
    -272.8226782676503603       42.0151617478275483       16.1072208772256644        0.0000000000000000          0        207        143        122        147          0          0        0.0000000000000000 365.2305004798708410 333.5971223285093288 6.3473247964620469 129.4129036993407738 -263.3413847717666840 7.7463053008579834 -94.5540838293989623 -11.2174197657019263
    -305.7412877111353282       23.4217054578762998       -1.9550682345900121        0.0000000000000000          0        181        120        125        115          0          0        0.0000000000000000 222.9776185390593355 108.6935929135473486 79.2111025720528232 -47.3477875825990751 -211.7220901632665004 -90.5985487349064158 -198.9187313703550899 -60.3510416130534892
    -301.8274382558965385        1.3447900309944765      -21.0440187411476174        0.0000000000000000          0        173        118        117        110          0          0        0.0000000000000000 109.2102275468154318 .7539920216792211 -161.9898215820779228 -59.9951523259855932 171.7319061686573320 49.6374189388735800 -16.4091714192093683 -69.4360890034793101
    -211.5319760581428454      -26.3444918878397303       24.2662078701966628        0.0000000000000000          0        209        135        142        140          0          0        0.0000000000000000 46.8089883211250566 26.6756700552983688 75.0465245753072452 74.7796357000107292 -9.0366391363290113 -6.4587064797905418 1.0577977636777476 29.4804349463486730
    -315.6439385736473469       15.9221239268197348      -17.8957816799995513        0.0000000000000000          0        181        138        113        107          0          0        0.0000000000000000 80.2903195380871892 -.1885010014886404 101.4529667493870875 61.4117357370393506 22.5857707529664680 -11.9683162323067478 94.6999439411985122 -134.5585045996809299
    -317.9082601049428263       26.2922511635220353      -20.2108253427374365        0.0000000000000000          0        186        138        111        122          0          0        0.0000000000000000 169.5465095641354765 -34.2542015739555552 145.5296865529388128 43.0080271229768130 247.9067987762648215 -85.5954084565301230 -199.2635654012635484 92.4955848041548450
    -314.8525039996470696       37.2186918360297980      -14.9314070361627955        0.0000000000000000          0        178        112        119        124          0          0        0.0000000000000000 86.8442824491410903 26.1156831117358159 -19.6500318969532870 83.7547707413602467 49.5417390161671420 55.4712411111104942 -120.9240625589164893 34.5556236884801962
    -281.8122217804604475       13.2981613177740456       25.9282060492587547        0.0000000000000000          0        174        108        130        110          0          0        0.0000000000000000 195.5643545315915048 -43.9549667781923219 16.6461413633137170 138.9079808079201825 -149.9562187242235893 31.4359392105388267 39.3704611748683249 120.2593573735134953
    -259.9831834085888431       12.0198470794228900       -1.1682884971288308        0.0000000000000000          0        202        125        155        122          0          0        0.0000000000000000 51.6598893369592673 90.1327074024451775 9.7747616328238518 -90.8621853430917668 -121.2149793674986142 -45.1479095148847165 -.0098460204528763 38.6879311619757686
    -284.1506347578552436      -38.8011481378459919       13.2688574955811482        0.0000000000000000          0        191        116        129        133          0          0        0.0000000000000000 29.2514335090898570 53.2598805584827630 48.3492672432412718 -59.3098983774521287 -8.1129508286881773 37.2878075333439725 -39.9317634916408366 6.1216095395054566
    -279.2861225787162880       -6.2421362056687535      -18.7700962602869552        0.0000000000000000          0        169        110        108        118          0          0        0.0000000000000000 161.5359085906407586 148.3967952768365706 83.2103930614749032 -99.5869287985884171 54.1101244585349122 -166.6475203344040494 -134.9230362813972022 -48.4394904070218146
    -300.6099550845595445       50.6873564524500324       -6.6120970202484370        0.0000000000000000          0        193        117        152        116          0          0        0.0000000000000000 190.2791762362768679 134.7234075154276525 -23.5112117556035862 -216.7141596857973411 182.9803716796589015 -7.4177782381553499 67.3829613673426167 144.8011012108790965
    -346.4949526488841798       62.6795337261645003      -22.1849909911581946        0.0000000000000000          0        167        110        101        121          0          0        0.0000000000000000 274.3290626196029507 310.9297605565179765 142.0690929732941186 223.9533739974735909 -243.8771362662791375 -118.6117601423418932 129.9669723538046924 293.8264407596421393
    -243.2075321535571959       29.3666999267782316       -2.9435860768129638        0.0000000000000000          0        203        128        127        147          0          0        0.0000000000000000 103.1016350354171038 21.4919625786435518 -62.0614375122003352 -40.6177262104474792 36.0059493963865620 64.5432458090351133 164.9410045864269136 -60.2901792796418832
    -258.8497679527621358      -17.6434102335187752      -48.0297569717211701        0.0000000000000000          0        189        122        120        135          0          0        0.0000000000000000 127.9342549466289114 6.1423350527608491 -4.3034912672997265 31.2950709121532320 156.1112129709034093 -82.5731200609467209 104.9270499979736684 102.5914748279643618
    -248.5125959998103724      -37.0962103744003926      -51.8014384605040021        0.0000000000000000          0        185        125        133        110          0          0        0.0000000000000000 51.4014393000211953 53.8600421507804157 -24.2907269158294739 69.4849945119140102 -110.5948046726960854 -16.5367695104137020 17.8220180987367272 -74.9728075654045085
    -214.7563394480895909        9.5131011569731694      -20.7209822305850473        0.0000000000000000          0        208        154        136        126          0          0        0.0000000000000000 89.0747212377675339 -46.4864602922518699 -135.6224279658106013 71.1732461223551240 -55.8445339779985375 57.1409847675969118 116.4799069401547627 -36.3286271556944840
    -279.7596832021357613       22.0048273894435908        7.0994160204911765        0.0000000000000000          0        197        138        130        123          0          0        0.0000000000000000 28.1722576156059681 35.1552725843563394 13.7584867211680830 -82.1132162246578474 -77.9078119664778370 40.0856940059629068 3.4989959398929784 -35.7432595397046668
    -321.4783902231812363      -24.6925676848255158       18.3481420070276044        0.0000000000000000          0        175        118        114        116          0          0        0.0000000000000000 6.9933220803482570 12.0295295872654719 2.5819620105293435 21.9244106420191400 -8.8016610938305089 23.1769232858794680 9.0055383778672500 11.2289415016940914
    -286.7265628857707611      -41.9210713246046751       20.7036137812456005        0.0000000000000000          0        196        106        127        158          0          0        0.0000000000000000 159.7179176950591000 94.3903731688804157 -12.0024059607809761 88.8764975832822017 97.3766655634403833 23.2389237934355108 61.2184605805207056 -86.3284106172950487
    -291.9588995659008219       20.7873626946157657       89.6301084991026045        0.0000000000000000          0        177        115        119        116          0          0        0.0000000000000000 37.2074717330339695 13.0040745071745967 -69.3560600138503816 -77.6124894004879309 -24.6591562961338902 -28.8938796050537263 -38.2930737406355703 27.4110600590548934
    -312.0116895399589225       38.0037263184837713      -25.4031953120727714        0.0000000000000000          0        188        129        114        132          0          0        0.0000000000000000 60.9880265049326908 69.1016755188004339 -12.1236941235192290 -45.0439140387778210 -10.1160043166400246 120.9326154447661565 100.0042975216048831 .0250488143007992
    -279.7744639329902157       -9.8578914508586628       17.6032322935492580        0.0000000000000000          0        195        127        136        126          0          0        0.0000000000000000 39.3412802919583413 82.0677484957878107 -43.0933336326158667 58.6074521364703500 41.7148133250717095 -46.3619660990705640 -16.4009520242206968 7.0511322540224857
    -307.3390521750793027      -57.1115644004132008      -73.9001553178216568        0.0000000000000000          0        165        118        101        109          0          0        0.0000000000000000 434.4108043256037490 78.2133987399350019 -49.8509844023534257 45.8528978534706084 26.0191141347411588 -136.5785245681171887 30.1439094263977267 86.6967587679522751
