                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -362.5397063493719543      -37.6077841353561908       59.9726960721171096        0.0000000000000000          0        158        108        113         93          0          0        0.0000000000000000 442.5649607908178496 353.2669999633312727 191.1799151975588984 -346.6197579592744660 -57.5489335667265394 -33.1659934487996821 188.8098735892703814 445.0661469297824056
    -410.7350385998931870       -1.0402030699454532       -6.1256950422704479        0.0000000000000000          0        157        103        105        104          0          0        0.0000000000000000 173.2760031564528163 130.1773032591991921 16.7436013592569282 -55.1391616870096470 -24.1489573111007694 30.3397830371482087 -99.8226381543128554 -92.3375330891320516
    -335.1248227339845016       20.5636038248101904      105.5108230987583084        0.0000000000000000          0        158         90        113        110          0          0        0.0000000000000000 232.9904879963601445 203.2719406651179952 126.9060993071843626 96.7704795915223599 134.1317735624101886 263.8588674799728437 3.7271255678199111 214.9969754034239315
    -391.4971851998122361      121.2094264265125503      -27.0164399791308050        0.0000000000000000          0        150         96        107         96          0          0        0.0000000000000000 231.7399050456400005 228.2380094790827911 275.4009570456472602 31.1695955639999696 138.8324328790029369 172.5690744988802123 88.3394752684819196 357.9878036432106114
    -328.8070227632055662       31.1335571903541251       14.5875108149659525        0.0000000000000000          0        175        119        118        112          0          0        0.0000000000000000 49.2162787950707212 116.3587188882237626 49.4283596760805040 49.3959723662827557 -94.9973119092583573 -102.8140145901649873 -51.1081974802362495 13.0603110798075193
    -395.2930806382283890       51.6099708645832678      -15.2639890850743924        0.0000000000000000          0        180        109        122        125          0          0        0.0000000000000000 188.6543529767196219 101.6425120389650658 108.5820214231895875 199.0384516775644386 38.0061389772584448 90.7296093316490158 -151.5333020846663885 25.6747436450516631
    -385.1924503018844916      -77.9897350089816541      -88.8946666339260219        0.0000000000000000          0        157        104        108         96          0          0        0.0000000000000000 174.3491971064555059 43.1453374158176288 88.2832580120705614 264.0870668576494040 305.9114307242440418 251.8756908024762993 300.7167636584905495 -25.6703592357619250
    -373.4941111767069515        9.8385582670749319       16.1814981689237491        0.0000000000000000          0        164        100        108        118          0          0        0.0000000000000000 31.2011421316868827 48.2789306825554476 34.9718485649019399 19.3948557627149789 -24.7422782151836245 7.1809589471743216 -10.5920407473644325 -34.4365814071433860
    -395.1935541961209992      -21.2717811060894704       40.6995498264152502        0.0000000000000000          0        175        114        114        120          0          0        0.0000000000000000 103.9887589280010900 -62.1387409586954931 49.1327808067614455 99.4121755933696534 104.0107514159265349 40.9634224828958580 125.0871788840894396 7.8147236672286482
    -379.7634589952226065      -70.0285879060627394       57.9164486187828800        0.0000000000000000          0        163        116        101        108          0          0        0.0000000000000000 386.9459954297302033 339.9182703699817694 346.5542474395373347 212.4788896174263186 234.8591112735852562 165.6882670745991391 -201.4598871229014776 253.4504892258107702
