                   Energy                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
    -222.4539087636204044      -45.0339411081706302      -11.8425576015887586        0.0000000000000000          0        203        136        133        136          0          0        0.0000000000000000 283.9558109074749837 71.5967720209252718 103.0644335468686563 -71.5840778298269811 -4.2630418703691433 164.7710381629152607 53.4428575172143496 15.5123427158669731
    -213.6640462321373093      -55.2165917621742963      -23.8520908139745593        0.0000000000000000          0        214        146        140        142          0          0        0.0000000000000000 75.4838091913752010 32.4240498808192044 -96.1643880911246072 -86.0139452556501851 -180.0041551568830016 -121.0379393856265011 15.6956070794390996 -51.9508390839586056
    -168.7225279114651926       12.0566188459034560        0.6820541509273643        0.0000000000000000          0        221        150        158        134          0          0        0.0000000000000000 29.5735860925888083 -31.6547871764376580 23.1273762134160279 .5419689054757884 -10.2127143049843312 -51.5418631808445085 16.9370112541008595 -7.1574473378698276
    -256.0195049569750267       -0.0645464350401264      -37.1911040661299026        0.0000000000000000          0        180        122        116        122          0          0        0.0000000000000000 21.3519834651279758 77.5850660545811053 58.1407713792952379 -12.9852408391725085 15.0086706774476752 6.2271526365785155 -41.4014552828433509 -76.0235363248749678
    -304.6976974759769519      -46.0896408706738754      -18.8624723041355224        0.0000000000000000          0        183        126        128        111          0          0        0.0000000000000000 206.4340276371105460 -3.9128294181826604 202.8771677169305008 63.5374709550996215 103.3420364734592454 156.6793107849224782 -137.3075551483764514 65.6500449888142583
    -199.2691830449600729      -23.1057849388997205       24.8096282569919815        0.0000000000000000          0        205        130        142        138          0          0        0.0000000000000000 301.1213335432832992 -89.7937662836917383 60.5019337036979223 41.9480615213146706 143.4639006441801996 56.3748734583156619 -29.8339742986808645 85.2208783969118713
    -184.4787647690257586       10.8113882050929053       27.2400545098211033        0.0000000000000000          0        215        144        140        146          0          0        0.0000000000000000 17.6020245065156118 33.6582238317156737 -29.5749858948172815 -32.0191468870339193 -60.4200541185495368 -62.4429299105662849 28.6646164646155590 11.4834229734389801
    -219.6512910649889534      -14.5314381200950393       49.4516030927799548        0.0000000000000000          0        205        145        142        122          0          0        0.0000000000000000 401.6834031052899263 72.1308090003142439 109.8376177119720722 31.5813061178498060 -107.4232015582801836 -3.9170420015090031 69.8793048791916789 226.2014526050670042
    -233.2185804911208891      -49.6319851878913880       39.3440005076418231        0.0000000000000000          0        197        128        136        130          0          0        0.0000000000000000 324.2835424189265154 129.3877772486828235 -113.4360541149348478 16.2976534863128322 212.2835981052625414 186.2556846401230359 253.4091863959315845 104.2176297392149564
    -192.2263013849027971       12.0303725785242150        3.6540659895374006        0.0000000000000000          0        213        138        132        156          0          0        0.0000000000000000 281.4655149006268857 -74.6233504086370516 -229.3439951052848755 123.0020441677596637 335.5276174602037145 -26.9399311795205705 -110.3190167630720708 -131.7836587206590480
    -173.3330540752803017       25.5415036465714387        2.2882235725538336        0.0000000000000000          0        211        141        119        159          0          0        0.0000000000000000 17.8550738555903976 -62.6545800056169711 15.6889951011833269 57.9410562835424940 7.0490419314927060 -22.5862425460736986 62.7226919932319902 15.5601876735905655
    -210.2697254547337025       -1.7078298473887923      -53.6212440283168590        0.0000000000000000          0        202        134        137        132          0          0        0.0000000000000000 135.4081983736641632 42.7654202615371801 106.3391836260796453 32.6885629101407105 49.6409402151353731 -3.6098424314458448 104.5351218952613976 131.1105502349210781
    -219.6343670472219003      -37.0577710656185246       -4.8795091944554194        0.0000000000000000          0        212        143        133        146          0          0        0.0000000000000000 236.4809771766512938 39.5438213130554033 75.4620290261202200 -65.5789195323297065 142.2421427064763009 22.3027447339978977 79.9626528868577822 44.0581730171461530
    -216.2456558013145695       31.1707191744701362       28.9034772025564060        0.0000000000000000          0        191        122        131        127          0          0        0.0000000000000000 19.6005674705198416 43.7995187537395481 60.7249114251205384 48.5018686033755557 4.0189934963389389 2.4441397159107461 35.6197687829178307 -37.4283382244144605
    -241.0196830104509615      -70.0310239556006877      -10.9858680139039553        0.0000000000000000          0        192        136        126        120          0          0        0.0000000000000000 287.2019146693175458 -.2806200998429915 75.9878634387324894 153.3616297182501285 15.2222920721601618 101.0234965763705759 265.7140652741132953 183.7807107250167178
    -215.5574327460177813      -43.8334745145597751       -3.3433497536978303        0.0000000000000000          0        203        138        127        140          0          0        0.0000000000000000 150.2363712516494729 -21.8015533261170305 -24.2407574716848799 -94.1817340627655426 -101.6964942548422357 -36.6337174503475964 -205.8788885839380214 15.6307058485463770
    -181.2531965902641389      -33.7601736698499266      -30.5732906563326203        0.0000000000000000          0        210        141        136        139          0          0        0.0000000000000000 183.1690227224174805 258.8743395061153478 -11.0747983994243810 -84.4976434832822321 -76.6885920739683087 -54.1578500559016902 -29.8687640670655519 -39.4148345055562714
    -190.2402435554714941       29.7840952604403952        1.6299010757788324        0.0000000000000000          0        209        130        129        156          0          0        0.0000000000000000 98.7803826301168613 -3.8075444388529149 12.9088666021328748 -15.9956001473368410 4.1607235317662514 -3.4909109119081307 121.5691880226108879 14.9412616385714330
    -202.2429323818682860       19.9594550617827693       12.3778439190115179        0.0000000000000000          0        202        140        126        137          0          0        0.0000000000000000 176.8968157458954238 35.2362036251679456 .1900600372791814 -45.2473167492836978 -110.2568671594539609 203.3558610145022385 43.3442136075960605 -16.1801282683226759
    -173.3325024466016089      -18.3220660539802545      -32.4971946072670974        0.0000000000000000          0        220        142        158        138          0          0        0.0000000000000000 92.7176299461080191 -131.6668640059128847 113.8295667373762114 -34.1508648918106985 4.4411460768772395 -73.1598413193382697 -143.1223395786543335 53.6275979231964257
    -277.9889018382324366        6.6435356885722801      -28.9877330929976900        0.0000000000000000          0        185        117        113        138          0          0        0.0000000000000000 540.5692436868833965 -3.7769768711478804 29.8525124710432408 93.5129255846343597 -91.9594138359051385 -238.0099792968540271 -226.5899770713554346 -187.4216836198411045
    -179.8892104059835049       18.1772555608373914       53.2573535833719944        0.0000000000000000          0        223        142        158        144          0          0        0.0000000000000000 40.1844908089633321 -99.9564024898707402 -46.5873829544573184 -2.5742333557692856 11.9059884523912913 128.0611292639590033 -55.9833386728834768 -19.9388288037530756
    -144.4849972733923664       18.2694528706395758        2.4159260760740260        0.0000000000000000          0        225        138        154        158          0          0        0.0000000000000000 2.2136471776220734 5.9012900478587405 14.2328857576157759 -4.4994068673242955 9.2381330712656791 5.8215531240574734 -7.0023095047804702 -5.3331249231348128
    -137.1723191526402275      -20.7445013613562388       -8.2714470188315001        0.0000000000000000          0        244        158        168        161          0          0        0.0000000000000000 36.5512235949046058 -34.9171592749119171 -40.7626747828170863 3.9227686248586977 6.6783911224464587 -27.5968310969694528 -82.2304911171701463 8.3712058913638856
    -241.7916434520950304      -20.9267038164231884       10.3606909345510303        0.0000000000000000          0        207        140        138        136          0          0        0.0000000000000000 73.5863349872192032 -99.8090646821667065 41.7704397872465449 40.6451714553660537 40.7803519838506716 20.8317229291001809 -3.7639150437905196 -21.2318513043593775
    -186.6094775748397012       -5.8569719147576267      -31.1193979271148642        0.0000000000000000          0        220        144        162        134          0          0        0.0000000000000000 66.4283285196133875 49.6592251141734948 -34.4895568813275162 171.9561148114169100 74.6267458450700900 -34.4083777089222238 -18.0500464924048210 -29.9404562116976827
    -201.7580578558304296       11.7727283450828821       -5.7742732848501053        0.0000000000000000          0        197        134        128        130          0          0        0.0000000000000000 4.4245434553675569 8.8836037508803436 -11.7116532222038181 .3946276191505795 18.3379178947017181 -24.8356391148114710 -23.2544003638115058 2.5914981094648288
    -221.1020265076676878       11.1010072720571600       25.0313922841054755        0.0000000000000000          0        214        145        137        144          0          0        0.0000000000000000 334.1395958401863027 -155.9668261262874012 -94.1866274450932224 -27.1384322875550197 -20.0545231926293397 63.5174545511274005 73.4029678040595854 36.7704489867771187
    -162.4306116500247867        9.1717848385353307      -12.9737720238108203        0.0000000000000000          0        214        138        147        142          0          0        0.0000000000000000 126.2388733415155855 -50.0367078815212309 -53.9567192710058023 -120.7643265106055992 -53.0054293722745840 -68.0842690200713463 97.9069830603174438 36.9205092990663246
    -226.0486285856095776       48.9041572899222956      -78.0293328415598921        0.0000000000000000          0        199        125        138        129          0          0        0.0000000000000000 346.3948844144666168 42.0687846166517403 59.9301263673521944 132.6080464019223086 145.0866551356264154 449.7653172967036426 128.5179164012857029 175.4897733857932280
    -232.7061249761309227        7.4375760267763287       10.0974237745734889        0.0000000000000000          0        206        140        131        139          0          0        0.0000000000000000 84.8745725507375965 -15.1834039649558932 -18.2708827428776388 -41.9222501262699510 140.9068766515513573 -37.3070763707232587 20.3863115481435280 -22.9592874016418591
    -173.7610683593951535      -17.1244041615148959      -18.4073514627970809        0.0000000000000000          0        213        138        146        139          0          0        0.0000000000000000 84.7418988664044690 36.8859711545319726 -71.2843981986857216 97.0292992403982453 -33.9025835055687281 7.0121345491729627 -83.0309198316476085 104.7345907165545071
    -217.1569714895679510       19.4043437970159971       40.9901897412232543        0.0000000000000000          0        198        132        132        132          0          0        0.0000000000000000 66.1412710021698587 -65.5535520365390312 -118.7247602026831714 83.9711200720298194 -62.3114554406382766 -49.6684905557042313 -110.7378353204427270 -86.0646753607216652
    -204.3145113188619462       25.5623099249641150       -3.2169181866194032        0.0000000000000000          0        222        146        147        148          0          0        0.0000000000000000 73.6421995580949158 68.5149866688799705 -9.5070000175241898 42.6638788297568539 -7.3445000374714464 -46.8634350676705793 -10.3629665352209841 62.5013920597476229
    -237.1236620284366268       25.1614999311618952       28.9716815439440794        0.0000000000000000          0        205        130        137        141          0          0        0.0000000000000000 153.2459103940726095 141.3382881754838820 -44.4416215637452794 75.8319279466257115 -62.6291016701446708 44.9698653307109240 118.4845353570976272 32.6724317524708638
    -255.4195409478656416       36.4818029557889432       31.6024427995641730        0.0000000000000000          0        187        129        123        120          0          0        0.0000000000000000 76.1918494115370066 -35.3602891491568840 82.2092904933534641 107.7589893731100972 128.8490606062121628 -10.2205037642555041 16.3047906210544049 -6.3152780485023658
    -213.5953609313500579       30.7989952919568957       -6.1061211158502902        0.0000000000000000          0        206        148        130        134          0          0        0.0000000000000000 22.5183102047220629 6.6907838879003041 -61.5843379528264023 -53.3897226027448184 -64.0146449272791784 15.8176430409582949 -1.1541259041151601 23.1377676316647225
    -258.3102029937090265       33.3587514598484134       -4.6465392436555932        0.0000000000000000          0        202        140        136        126          0          0        0.0000000000000000 74.6421999587668665 107.6496383643819854 134.8287040483044166 -82.2153143480120860 -.0814253101688340 66.5033972211884361 -30.0871467497242229 -9.9128119232495919
    -260.1042819591234547      -39.3804954824795956      -62.0613562677146149        0.0000000000000000          0        187        114        134        125          0          0        0.0000000000000000 347.2797065156192389 269.2781889377164362 37.6209191142225734 129.4956097293168682 -7.7053154025323067 247.0818421771480757 141.4714592137225111 167.0237110473764233
    -174.5791847594518060       -5.6068000967224938      -10.2179632535240810        0.0000000000000000          0        225        142        154        153          0          0        0.0000000000000000 61.7777809913425102 52.6671701895374724 -41.1041913640691945 15.9639020092688177 9.5630445500520551 -34.3743141245654940 -15.5744135718011698 28.0710216047547263
    -218.8837114733181295       17.0492015086137414       -0.2999165044735824        0.0000000000000000          0        207        132        141        139          0          0        0.0000000000000000 209.3390719736542565 153.0332737853072160 -36.4941103230273995 16.7233025102266275 31.9337394714212124 -152.3903767679870782 -23.0968878642105295 -111.0187154651237478
    -198.9231920815831245      -26.8376291698051475       19.6008042347148184        0.0000000000000000          0        224        141        150        156          0          0        0.0000000000000000 59.0545968545484570 34.8364464131470157 15.0870420037357924 25.6805939822461866 -5.9286846773776212 -68.1872150832460733 -11.5698152444340039 21.8591296120720742
    -209.2064925405607312       21.0108507505352620      -16.5537520244651333        0.0000000000000000          0        208        142        134        140          0          0        0.0000000000000000 204.1730117241281164 18.9081914050134259 -24.2379302664683038 -68.1851176468185969 -189.2125099352802238 -126.1162921343435386 37.2577481933436374 -43.3465889257755066
    -231.0837605670747337      -35.9099347471121177       14.1895162814704676        0.0000000000000000          0        190        127        126        126          0          0        0.0000000000000000 77.8277902180328738 43.5270566479377194 23.2863457654398367 58.4702374173514272 62.3335876728587763 -4.2551965896500725 -19.4331982500008280 95.1216378415305286
    -222.2303233596741734      -37.2991559465568017       65.8561067526775901        0.0000000000000000          0        209        146        140        132          0          0        0.0000000000000000 292.2539537817984865 325.9213560303954864 -158.3289351706973775 154.2512616124847682 133.8462042573472388 -.4730818869636213 125.6149947386374777 108.9927617493370064
    -172.7143028896745705      -42.9275472302265939      -10.1322113075512465        0.0000000000000000          0        211        139        134        146          0          0        0.0000000000000000 18.1874641234232826 31.0141097983077216 45.4449752963525597 25.4081256259355825 -17.0919983984349706 12.3421844127124096 1.2005149922056404 17.5526871765041577
    -202.4132661676969462       42.9998457839914607       24.1269866142067180        0.0000000000000000          0        225        158        144        147          0          0        0.0000000000000000 126.1424196137670179 -104.0842451999263147 -76.3116466417045132 84.1905468685405651 40.2434317633447023 161.4890370022932871 46.1883889361463105 63.3420479073832396
    -253.7760757624577934       -0.1637616362164620       26.8096363555458517        0.0000000000000000          0        199        135        129        132          0          0        0.0000000000000000 15.9192693546372439 49.4887556400706004 45.1313499850463202 13.7995752948184780 -48.1966716004663311 -28.6097164107183524 -15.4243039026459865 -11.3788639185186504
    -162.9162559169798783      -14.2605139929434941       -3.0107774279436192        0.0000000000000000          0        228        168        141        143          0          0        0.0000000000000000 64.1475657969002668 -41.4273368794610803 31.8258711073884939 70.2547902492334089 -40.6708227751373386 24.9926560173517771 -63.9971982441342107 -5.5545027852932236
    -214.1532898124485769       -9.7265387123420002       24.8894166021723748        0.0000000000000000          0        207        146        130        136          0          0        0.0000000000000000 80.2602357173359451 21.3330583550771991 38.9982508701787793 -100.6241801732598162 -13.5513091859081278 -21.9009411074021330 -47.2240322477808405 -66.9652052754372704
